region,scenario,time_frame,pressure,average_impact
Gambia,ssp245,current,reduced oxygen,0.004175723661930734
Gambia,ssp245,medium-term,reduced oxygen,0.005826252631353176
Gambia,ssp585,current,reduced oxygen,0.004175723661930734
Gambia,ssp585,medium-term,reduced oxygen,0.006560294082676895
Gambia,ssp245,current,sea level rise,0.015126607631747094
Gambia,ssp245,medium-term,sea level rise,0.07367684967401955
Gambia,ssp585,current,sea level rise,0.02328459984726376
Gambia,ssp585,medium-term,sea level rise,0.11536857839673757
Senegal,ssp245,current,acidification,0.00381791447725192
Senegal,ssp245,medium-term,acidification,0.019608761970984434
Senegal,ssp585,current,acidification,0.003887968870411989
Senegal,ssp585,medium-term,acidification,0.028072810067755482
Senegal,ssp245,current,air heat index,5.326030596250178e-4
Senegal,ssp245,medium-term,air heat index,0.009280351940737647
Senegal,ssp585,current,air heat index,7.683973941191892e-4
Senegal,ssp585,medium-term,air heat index,0.026279980789303284
Senegal,ssp245,current,coastal disturbance,0.17613629811488002
Senegal,ssp245,medium-term,coastal disturbance,0.19428877344684017
Senegal,ssp585,current,coastal disturbance,0.17439479592903154
Senegal,ssp585,medium-term,coastal disturbance,0.18215567109831693
Senegal,ssp245,current,fisheries biomass loss,0.22949941593297607
Senegal,ssp245,medium-term,fisheries biomass loss,0.29176023971006376
Senegal,ssp585,current,fisheries biomass loss,0.22949941593297607
Senegal,ssp585,medium-term,fisheries biomass loss,0.29176023971006376
Senegal,ssp245,current,light pollution,0.0024522614287502483
Senegal,ssp245,medium-term,light pollution,0.010583475236786169
Senegal,ssp585,current,light pollution,0.0025240360945846586
Senegal,ssp585,medium-term,light pollution,0.01152182252547903
Senegal,ssp245,current,nutrient pollution,0.027388787921508964
Senegal,ssp245,medium-term,nutrient pollution,0.059320659438414844
Senegal,ssp585,current,nutrient pollution,0.027505892503532792
Senegal,ssp585,medium-term,nutrient pollution,0.06049684507502887
Senegal,ssp245,current,ocean warming,0.012607398329514935
Senegal,ssp245,medium-term,ocean warming,0.07388212125074652
Senegal,ssp585,current,ocean warming,0.013776456898385133
Senegal,ssp585,medium-term,ocean warming,0.0973022789812004
Senegal,ssp245,current,primary productivity,0.013790459882509463
Senegal,ssp245,medium-term,primary productivity,0.05141112750333742
Senegal,ssp585,current,primary productivity,0.012668931015703024
Senegal,ssp585,medium-term,primary productivity,0.0625398276754708
Senegal,ssp245,current,reduced oxygen,0.0630040698610865
Senegal,ssp245,medium-term,reduced oxygen,0.06480715324498501
Senegal,ssp585,current,reduced oxygen,0.0630040698610865
Senegal,ssp585,medium-term,reduced oxygen,0.0649312667653635
Senegal,ssp245,current,sea level rise,0.013376987842295018
Senegal,ssp245,medium-term,sea level rise,0.06348471735704489
Senegal,ssp585,current,sea level rise,0.020505282805861717
Senegal,ssp585,medium-term,sea level rise,0.09920264999688921
Saint Helena,ssp245,current,acidification,0
Saint Helena,ssp245,medium-term,acidification,0.018098777912541664
Saint Helena,ssp585,current,acidification,0
Saint Helena,ssp585,medium-term,acidification,0.05221553177716487
Saint Helena,ssp245,current,air heat index,0
Saint Helena,ssp245,medium-term,air heat index,0
Saint Helena,ssp585,current,air heat index,0
Saint Helena,ssp585,medium-term,air heat index,0
Saint Helena,ssp245,current,coastal disturbance,0.014553465647622941
Saint Helena,ssp245,medium-term,coastal disturbance,0.017206066312610346
Saint Helena,ssp585,current,coastal disturbance,0.014553465647622941
Saint Helena,ssp585,medium-term,coastal disturbance,0.017206066312610346
Saint Helena,ssp245,current,fisheries biomass loss,0
Saint Helena,ssp245,medium-term,fisheries biomass loss,0.016118984889317286
Saint Helena,ssp585,current,fisheries biomass loss,0
Saint Helena,ssp585,medium-term,fisheries biomass loss,0.06971204398814734
Saint Helena,ssp245,current,light pollution,0
Saint Helena,ssp245,medium-term,light pollution,0
Saint Helena,ssp585,current,light pollution,0
Saint Helena,ssp585,medium-term,light pollution,0
Saint Helena,ssp245,current,nutrient pollution,0
Saint Helena,ssp245,medium-term,nutrient pollution,0
Saint Helena,ssp585,current,nutrient pollution,0
Saint Helena,ssp585,medium-term,nutrient pollution,0
Saint Helena,ssp245,current,ocean warming,0.07914875380674857
Saint Helena,ssp245,medium-term,ocean warming,0.3154695283374167
Saint Helena,ssp585,current,ocean warming,0.07622825342650685
Saint Helena,ssp585,medium-term,ocean warming,0.4213615649823623
Saint Helena,ssp245,current,primary productivity,0.024380302505960568
Saint Helena,ssp245,medium-term,primary productivity,0.08443109801009996
Saint Helena,ssp585,current,primary productivity,0.02544098911812398
Saint Helena,ssp585,medium-term,primary productivity,0.10919318920696242
Saint Helena,ssp245,current,reduced oxygen,0.019223110088319117
Saint Helena,ssp245,medium-term,reduced oxygen,0.014635188833722168
Saint Helena,ssp585,current,reduced oxygen,0.019223110088319117
Saint Helena,ssp585,medium-term,reduced oxygen,0.013977294614392118
Saint Helena,ssp245,current,sea level rise,0.0029579454330814756
Saint Helena,ssp245,medium-term,sea level rise,0.014305499644251539
Saint Helena,ssp585,current,sea level rise,0.005362612359022022
Saint Helena,ssp585,medium-term,sea level rise,0.02220699812460225
Sierra Leone,ssp245,current,acidification,0
Sierra Leone,ssp245,medium-term,acidification,0
Sierra Leone,ssp585,current,acidification,0
Sierra Leone,ssp585,medium-term,acidification,4.154199760914848e-4
Sierra Leone,ssp245,current,air heat index,1.5229843095825279e-6
Sierra Leone,ssp245,medium-term,air heat index,0.004220381538036438
Sierra Leone,ssp585,current,air heat index,4.547987585913648e-6
Sierra Leone,ssp585,medium-term,air heat index,0.014154032972227368
Sierra Leone,ssp245,current,coastal disturbance,0.18816403280721888
Sierra Leone,ssp245,medium-term,coastal disturbance,0.20582909457175808
Sierra Leone,ssp585,current,coastal disturbance,0.1873618960770915
Sierra Leone,ssp585,medium-term,coastal disturbance,0.2026129087485421
Sierra Leone,ssp245,current,fisheries biomass loss,0.28091188435607206
Sierra Leone,ssp245,medium-term,fisheries biomass loss,0.34300286668567137
Sierra Leone,ssp585,current,fisheries biomass loss,0.28091188435607206
Sierra Leone,ssp585,medium-term,fisheries biomass loss,0.34300286668567137
Sierra Leone,ssp245,current,light pollution,4.1578852517612535e-4
Sierra Leone,ssp245,medium-term,light pollution,0.00629630958038823
Sierra Leone,ssp585,current,light pollution,3.6066737301452005e-4
Sierra Leone,ssp585,medium-term,light pollution,0.00877578625887321
Sierra Leone,ssp245,current,nutrient pollution,0.046056257031938386
Sierra Leone,ssp245,medium-term,nutrient pollution,0.07400321827387125
Sierra Leone,ssp585,current,nutrient pollution,0.04627762665552916
Sierra Leone,ssp585,medium-term,nutrient pollution,0.07782834841462345
Sierra Leone,ssp245,current,ocean warming,0.031564921634367596
Sierra Leone,ssp245,medium-term,ocean warming,0.1850432045469042
Sierra Leone,ssp585,current,ocean warming,0.022120616363988828
Sierra Leone,ssp585,medium-term,ocean warming,0.2071965657285921
Sierra Leone,ssp245,current,primary productivity,5.569294779370374e-4
Sierra Leone,ssp245,medium-term,primary productivity,0.01989813538751598
Sierra Leone,ssp585,current,primary productivity,0.001092475206638439
Sierra Leone,ssp585,medium-term,primary productivity,0.010479381945793243
Sierra Leone,ssp245,current,reduced oxygen,0.035192685593419336
Sierra Leone,ssp245,medium-term,reduced oxygen,0.036247717256771235
Sierra Leone,ssp585,current,reduced oxygen,0.035192685593419336
Sierra Leone,ssp585,medium-term,reduced oxygen,0.03186989097164928
Sierra Leone,ssp245,current,sea level rise,0.01805226733025241
Sierra Leone,ssp245,medium-term,sea level rise,0.0919513195371514
Sierra Leone,ssp585,current,sea level rise,0.026421019987855475
Sierra Leone,ssp585,medium-term,sea level rise,0.1408371410160769
Liberia,ssp245,current,acidification,0
Liberia,ssp245,medium-term,acidification,0
Liberia,ssp585,current,acidification,0
Liberia,ssp585,medium-term,acidification,0
Liberia,ssp245,current,air heat index,0
Liberia,ssp245,medium-term,air heat index,0.0013384464365377166
Liberia,ssp585,current,air heat index,0
Liberia,ssp585,medium-term,air heat index,0.0053391430808655315
Liberia,ssp245,current,coastal disturbance,0.14582601763624034
Liberia,ssp245,medium-term,coastal disturbance,0.16660222743687753
Liberia,ssp585,current,coastal disturbance,0.14563165521592183
Liberia,ssp585,medium-term,coastal disturbance,0.16522593168452399
Liberia,ssp245,current,fisheries biomass loss,0.2774402042915296
Liberia,ssp245,medium-term,fisheries biomass loss,0.39377300328716436
Liberia,ssp585,current,fisheries biomass loss,0.2774402042915296
Liberia,ssp585,medium-term,fisheries biomass loss,0.39377300328716436
Liberia,ssp245,current,light pollution,3.44481983587944e-4
Liberia,ssp245,medium-term,light pollution,0.00670005740565622
Liberia,ssp585,current,light pollution,3.457610229296342e-4
Liberia,ssp585,medium-term,light pollution,0.008487822122671268
Liberia,ssp245,current,nutrient pollution,0.026282190451185475
Liberia,ssp245,medium-term,nutrient pollution,0.048185295733506855
Liberia,ssp585,current,nutrient pollution,0.02643716988928101
Liberia,ssp585,medium-term,nutrient pollution,0.0519823816649104
Liberia,ssp245,current,ocean warming,0.03871672920462775
Liberia,ssp245,medium-term,ocean warming,0.2085136779110014
Liberia,ssp585,current,ocean warming,0.024242498704006722
Liberia,ssp585,medium-term,ocean warming,0.2027259423347589
Liberia,ssp245,current,primary productivity,2.7133947865205175e-4
Liberia,ssp245,medium-term,primary productivity,0.019079443065922012
Liberia,ssp585,current,primary productivity,5.970897698939657e-4
Liberia,ssp585,medium-term,primary productivity,0.02283699997830289
Liberia,ssp245,current,reduced oxygen,0.11810204971928029
Liberia,ssp245,medium-term,reduced oxygen,0.1150788296722372
Liberia,ssp585,current,reduced oxygen,0.11810204971928029
Liberia,ssp585,medium-term,reduced oxygen,0.11427653467582914
Liberia,ssp245,current,sea level rise,0.01676716169386054
Liberia,ssp245,medium-term,sea level rise,0.07888427967887505
Liberia,ssp585,current,sea level rise,0.02466280832346196
Liberia,ssp585,medium-term,sea level rise,0.11981925151776522
Togo,ssp245,current,acidification,0
Togo,ssp245,medium-term,acidification,0
Togo,ssp585,current,acidification,0
Togo,ssp585,medium-term,acidification,0
Togo,ssp245,current,air heat index,5.928963291808029e-4
Togo,ssp245,medium-term,air heat index,0.11174954117741435
Togo,ssp585,current,air heat index,4.96296721394173e-4
Togo,ssp585,medium-term,air heat index,0.11337062462698669
Togo,ssp245,current,coastal disturbance,0.3339454139524605
Togo,ssp245,medium-term,coastal disturbance,0.36815300458692946
Togo,ssp585,current,coastal disturbance,0.3330667744448874
Togo,ssp585,medium-term,coastal disturbance,0.36144076381460766
Togo,ssp245,current,fisheries biomass loss,0.27411964331404304
Togo,ssp245,medium-term,fisheries biomass loss,0.3988198977778666
Togo,ssp585,current,fisheries biomass loss,0.27411964331404304
Togo,ssp585,medium-term,fisheries biomass loss,0.3988198977778666
Togo,ssp245,current,light pollution,0.005545965181954668
Togo,ssp245,medium-term,light pollution,0.021247795547242276
Togo,ssp585,current,light pollution,0.00584135499957483
Togo,ssp585,medium-term,light pollution,0.02586942100606393
Togo,ssp245,current,nutrient pollution,0.062079631209439864
Togo,ssp245,medium-term,nutrient pollution,0.11928578896959152
Togo,ssp585,current,nutrient pollution,0.0627147196858914
Togo,ssp585,medium-term,nutrient pollution,0.12190745093248552
Togo,ssp245,current,ocean warming,0.041856943599850635
Togo,ssp245,medium-term,ocean warming,0.24340265849605203
Togo,ssp585,current,ocean warming,0.03961657618419849
Togo,ssp585,medium-term,ocean warming,0.25519267967611087
Togo,ssp245,current,primary productivity,0.01791080024340772
Togo,ssp245,medium-term,primary productivity,0.036384384973644046
Togo,ssp585,current,primary productivity,0.01866358780825976
Togo,ssp585,medium-term,primary productivity,0.054277902824105696
Togo,ssp245,current,reduced oxygen,0.07645040716961375
Togo,ssp245,medium-term,reduced oxygen,0.08380716362444218
Togo,ssp585,current,reduced oxygen,0.07645040716961375
Togo,ssp585,medium-term,reduced oxygen,0.07955137259486947
Togo,ssp245,current,sea level rise,0.01957765516708605
Togo,ssp245,medium-term,sea level rise,0.07544564022682607
Togo,ssp585,current,sea level rise,0.03187669450417161
Togo,ssp585,medium-term,sea level rise,0.1171137294266373
Benin,ssp245,current,acidification,0
Benin,ssp245,medium-term,acidification,0
Benin,ssp585,current,acidification,0
Benin,ssp585,medium-term,acidification,0
Benin,ssp245,current,air heat index,3.017086531447904e-4
Benin,ssp245,medium-term,air heat index,0.2771285102450444
Benin,ssp585,current,air heat index,2.5743033135465e-4
Benin,ssp585,medium-term,air heat index,0.2784172931545375
Benin,ssp245,current,coastal disturbance,0.3333446246639748
Benin,ssp245,medium-term,coastal disturbance,0.3687883582848978
Benin,ssp585,current,coastal disturbance,0.3323016173162614
Benin,ssp585,medium-term,coastal disturbance,0.3628260471111086
Benin,ssp245,current,fisheries biomass loss,0.23745491697263788
Benin,ssp245,medium-term,fisheries biomass loss,0.3721706594612139
Benin,ssp585,current,fisheries biomass loss,0.23745491697263788
Benin,ssp585,medium-term,fisheries biomass loss,0.3721706594612139
Benin,ssp245,current,light pollution,0.012312751299759839
Benin,ssp245,medium-term,light pollution,0.02900472618269608
Benin,ssp585,current,light pollution,0.011575963995710481
Benin,ssp585,medium-term,light pollution,0.029628849288201305
Benin,ssp245,current,nutrient pollution,0.17780215203462527
Benin,ssp245,medium-term,nutrient pollution,0.2453921289640372
Benin,ssp585,current,nutrient pollution,0.17887703222368145
Benin,ssp585,medium-term,nutrient pollution,0.2518290590851393
Benin,ssp245,current,ocean warming,0.04483279162028945
Benin,ssp245,medium-term,ocean warming,0.2614203202459369
Benin,ssp585,current,ocean warming,0.04663857121552913
Benin,ssp585,medium-term,ocean warming,0.27780943447821
Benin,ssp245,current,primary productivity,0.011710570019621018
Benin,ssp245,medium-term,primary productivity,0.021496350527134684
Benin,ssp585,current,primary productivity,0.012274471877844917
Benin,ssp585,medium-term,primary productivity,0.03280225772459744
Benin,ssp245,current,reduced oxygen,0.08413326546529258
Benin,ssp245,medium-term,reduced oxygen,0.09009482954972252
Benin,ssp585,current,reduced oxygen,0.08413326546529258
Benin,ssp585,medium-term,reduced oxygen,0.08288890878263071
Benin,ssp245,current,sea level rise,0.01789390138401359
Benin,ssp245,medium-term,sea level rise,0.06627881521368788
Benin,ssp585,current,sea level rise,0.028893628474179422
Benin,ssp585,medium-term,sea level rise,0.10223784889967646
Ghana,ssp245,current,acidification,0
Ghana,ssp245,medium-term,acidification,0
Ghana,ssp585,current,acidification,0
Ghana,ssp585,medium-term,acidification,0
Ghana,ssp245,current,air heat index,6.663447187457533e-4
Ghana,ssp245,medium-term,air heat index,0.1000689689528491
Ghana,ssp585,current,air heat index,6.002343113111617e-4
Ghana,ssp585,medium-term,air heat index,0.1884299817100954
Ghana,ssp245,current,coastal disturbance,0.2674284800945554
Ghana,ssp245,medium-term,coastal disturbance,0.2935185779636815
Ghana,ssp585,current,coastal disturbance,0.2658877856276794
Ghana,ssp585,medium-term,coastal disturbance,0.28363042137896655
Ghana,ssp245,current,fisheries biomass loss,0.24962321529117198
Ghana,ssp245,medium-term,fisheries biomass loss,0.36328344800811047
Ghana,ssp585,current,fisheries biomass loss,0.24962321529117198
Ghana,ssp585,medium-term,fisheries biomass loss,0.36328344800811047
Ghana,ssp245,current,light pollution,0.007502360316840302
Ghana,ssp245,medium-term,light pollution,0.015430398745175792
Ghana,ssp585,current,light pollution,0.0075510833030122855
Ghana,ssp585,medium-term,light pollution,0.018400134728433274
Ghana,ssp245,current,nutrient pollution,0.07159663860879166
Ghana,ssp245,medium-term,nutrient pollution,0.13620974296957342
Ghana,ssp585,current,nutrient pollution,0.07187909448490323
Ghana,ssp585,medium-term,nutrient pollution,0.13769499994226617
Ghana,ssp245,current,ocean warming,0.028650618607660692
Ghana,ssp245,medium-term,ocean warming,0.16428538524191713
Ghana,ssp585,current,ocean warming,0.021373176496395065
Ghana,ssp585,medium-term,ocean warming,0.1658575036493798
Ghana,ssp245,current,primary productivity,0.01235567014222412
Ghana,ssp245,medium-term,primary productivity,0.03396010353752318
Ghana,ssp585,current,primary productivity,0.013581090880730609
Ghana,ssp585,medium-term,primary productivity,0.049180185503857624
Ghana,ssp245,current,reduced oxygen,0.07288534503629748
Ghana,ssp245,medium-term,reduced oxygen,0.075608069557650745
Ghana,ssp585,current,reduced oxygen,0.07288534503629748
Ghana,ssp585,medium-term,reduced oxygen,0.07626145072050558
Ghana,ssp245,current,sea level rise,0.025634343787401793
Ghana,ssp245,medium-term,sea level rise,0.09560390070870854
Ghana,ssp585,current,sea level rise,0.03937057992820361
Ghana,ssp585,medium-term,sea level rise,0.14633204029266128
Guinea Bissau,ssp245,current,acidification,0.012957059554462783
Guinea Bissau,ssp245,medium-term,acidification,0.0414582241860887
Guinea Bissau,ssp585,current,acidification,0.013918252475708963
Guinea Bissau,ssp585,medium-term,acidification,0.056632735003054574
Guinea Bissau,ssp245,current,air heat index,2.8134180887258106e-4
Guinea Bissau,ssp245,medium-term,air heat index,0.12505943054286314
Guinea Bissau,ssp585,current,air heat index,2.9316677349639473e-4
Guinea Bissau,ssp585,medium-term,air heat index,0.21677159663007703
Guinea Bissau,ssp245,current,coastal disturbance,0.14205580251507807
Guinea Bissau,ssp245,medium-term,coastal disturbance,0.15250797015928233
Guinea Bissau,ssp585,current,coastal disturbance,0.14055863127921325
Guinea Bissau,ssp585,medium-term,coastal disturbance,0.14697358814584544
Guinea Bissau,ssp245,current,fisheries biomass loss,0.2485779066877559
Guinea Bissau,ssp245,medium-term,fisheries biomass loss,0.3062218531927404
Guinea Bissau,ssp585,current,fisheries biomass loss,0.2485779066877559
Guinea Bissau,ssp585,medium-term,fisheries biomass loss,0.3062218531927404
Guinea Bissau,ssp245,current,light pollution,9.389474796943168e-5
Guinea Bissau,ssp245,medium-term,light pollution,0.0014731191927029822
Guinea Bissau,ssp585,current,light pollution,8.623289326444647e-5
Guinea Bissau,ssp585,medium-term,light pollution,0.0019163966602858495
Guinea Bissau,ssp245,current,nutrient pollution,0.022379526045374114
Guinea Bissau,ssp245,medium-term,nutrient pollution,0.028424405851324618
Guinea Bissau,ssp585,current,nutrient pollution,0.022532827941386994
Guinea Bissau,ssp585,medium-term,nutrient pollution,0.030571155513487217
Guinea Bissau,ssp245,current,ocean warming,0.02158799737869394
Guinea Bissau,ssp245,medium-term,ocean warming,0.10463265453805574
Guinea Bissau,ssp585,current,ocean warming,0.01900460225513085
Guinea Bissau,ssp585,medium-term,ocean warming,0.12866632708360273
Guinea Bissau,ssp245,current,primary productivity,0.013915536627255512
Guinea Bissau,ssp245,medium-term,primary productivity,0.04670211649874825
Guinea Bissau,ssp585,current,primary productivity,0.013169343037719581
Guinea Bissau,ssp585,medium-term,primary productivity,0.039561830761167815
Guinea Bissau,ssp245,current,reduced oxygen,5.23906496678596e-4
Guinea Bissau,ssp245,medium-term,reduced oxygen,0.005786429377542682
Guinea Bissau,ssp585,current,reduced oxygen,5.23906496678596e-4
Guinea Bissau,ssp585,medium-term,reduced oxygen,0.006716601771409049
Guinea Bissau,ssp245,current,sea level rise,0.017742963560456886
Guinea Bissau,ssp245,medium-term,sea level rise,0.11297838116118397
Guinea Bissau,ssp585,current,sea level rise,0.029913342061589878
Guinea Bissau,ssp585,medium-term,sea level rise,0.17755635295313998
Guinea,ssp245,current,acidification,0.0024970026428837583
Guinea,ssp245,medium-term,acidification,0.021625675113180132
Guinea,ssp585,current,acidification,0.0020808355832005396
Guinea,ssp585,medium-term,acidification,0.03645068805577206
Guinea,ssp245,current,air heat index,3.552692018861043e-5
Guinea,ssp245,medium-term,air heat index,0.040443237981560826
Guinea,ssp585,current,air heat index,3.75302692373529e-5
Guinea,ssp585,medium-term,air heat index,0.12478815958075713
Guinea,ssp245,current,coastal disturbance,0.21548954931647693
Guinea,ssp245,medium-term,coastal disturbance,0.2271913380730742
Guinea,ssp585,current,coastal disturbance,0.21294874595422741
Guinea,ssp585,medium-term,coastal disturbance,0.21187504338228055
Guinea,ssp245,current,fisheries biomass loss,0.2840817099991476
Guinea,ssp245,medium-term,fisheries biomass loss,0.3235415327135429
Guinea,ssp585,current,fisheries biomass loss,0.2840817099991476
Guinea,ssp585,medium-term,fisheries biomass loss,0.3235415327135429
Guinea,ssp245,current,light pollution,0.0032521007567993367
Guinea,ssp245,medium-term,light pollution,0.010245686167010198
Guinea,ssp585,current,light pollution,0.0024010405906232163
Guinea,ssp585,medium-term,light pollution,0.00884379027055556
Guinea,ssp245,current,nutrient pollution,0.048658785840614525
Guinea,ssp245,medium-term,nutrient pollution,0.07797710060494539
Guinea,ssp585,current,nutrient pollution,0.049082499482498015
Guinea,ssp585,medium-term,nutrient pollution,0.07644946575180062
Guinea,ssp245,current,ocean warming,0.0243742964474309
Guinea,ssp245,medium-term,ocean warming,0.14853623716515443
Guinea,ssp585,current,ocean warming,0.02771664249752835
Guinea,ssp585,medium-term,ocean warming,0.1745405525235193
Guinea,ssp245,current,primary productivity,0.007320245812951769
Guinea,ssp245,medium-term,primary productivity,0.0342310277426025
Guinea,ssp585,current,primary productivity,0.007561982646599236
Guinea,ssp585,medium-term,primary productivity,0.022004949435965197
Guinea,ssp245,current,reduced oxygen,0.002050072266479219
Guinea,ssp245,medium-term,reduced oxygen,0.006590124842508279
Guinea,ssp585,current,reduced oxygen,0.002050072266479219
Guinea,ssp585,medium-term,reduced oxygen,0.008007582942341936
Guinea,ssp245,current,sea level rise,0.01572857126080808
Guinea,ssp245,medium-term,sea level rise,0.10279441101897863
Guinea,ssp585,current,sea level rise,0.026246418888469982
Guinea,ssp585,medium-term,sea level rise,0.16096939252844703
Ivory Coast,ssp245,current,acidification,0
Ivory Coast,ssp245,medium-term,acidification,0
Ivory Coast,ssp585,current,acidification,0
Ivory Coast,ssp585,medium-term,acidification,0
Ivory Coast,ssp245,current,air heat index,5.029440805777195e-5
Ivory Coast,ssp245,medium-term,air heat index,0.005427188608098358
Ivory Coast,ssp585,current,air heat index,5.321748125600844e-5
Ivory Coast,ssp585,medium-term,air heat index,0.011113822281423375
Ivory Coast,ssp245,current,coastal disturbance,0.13913332120761446
Ivory Coast,ssp245,medium-term,coastal disturbance,0.14843535585599746
Ivory Coast,ssp585,current,coastal disturbance,0.13778637393777332
Ivory Coast,ssp585,medium-term,coastal disturbance,0.1406738442642918
Ivory Coast,ssp245,current,fisheries biomass loss,0.22328979254895095
Ivory Coast,ssp245,medium-term,fisheries biomass loss,0.3096561146423663
Ivory Coast,ssp585,current,fisheries biomass loss,0.22328979254895095
Ivory Coast,ssp585,medium-term,fisheries biomass loss,0.3096561146423663
Ivory Coast,ssp245,current,light pollution,0.002716286319261747
Ivory Coast,ssp245,medium-term,light pollution,0.009210773513064425
Ivory Coast,ssp585,current,light pollution,0.002459427483828989
Ivory Coast,ssp585,medium-term,light pollution,0.00827175299401196
Ivory Coast,ssp245,current,nutrient pollution,0.06837865027956526
Ivory Coast,ssp245,medium-term,nutrient pollution,0.09999791443176766
Ivory Coast,ssp585,current,nutrient pollution,0.06835513522800934
Ivory Coast,ssp585,medium-term,nutrient pollution,0.1037211104002323
Ivory Coast,ssp245,current,ocean warming,0.02574268449082391
Ivory Coast,ssp245,medium-term,ocean warming,0.14721592857852472
Ivory Coast,ssp585,current,ocean warming,0.021675663730331883
Ivory Coast,ssp585,medium-term,ocean warming,0.14555859760771808
Ivory Coast,ssp245,current,primary productivity,0.004049755535496914
Ivory Coast,ssp245,medium-term,primary productivity,0.024991210495706538
Ivory Coast,ssp585,current,primary productivity,0.0051222271468640244
Ivory Coast,ssp585,medium-term,primary productivity,0.0290933165208039
Ivory Coast,ssp245,current,reduced oxygen,0.09422456211974081
Ivory Coast,ssp245,medium-term,reduced oxygen,0.09553943337156155
Ivory Coast,ssp585,current,reduced oxygen,0.09422456211974081
Ivory Coast,ssp585,medium-term,reduced oxygen,0.09701648693849262
Ivory Coast,ssp245,current,sea level rise,0.014499941315454042
Ivory Coast,ssp245,medium-term,sea level rise,0.06658173736237677
Ivory Coast,ssp585,current,sea level rise,0.02271484360466249
Ivory Coast,ssp585,medium-term,sea level rise,0.10263045218439627
Nigeria,ssp245,current,acidification,0
Nigeria,ssp245,medium-term,acidification,0
Nigeria,ssp585,current,acidification,0
Nigeria,ssp585,medium-term,acidification,0.005208730333960571
Nigeria,ssp245,current,air heat index,1.517090652668025e-4
Nigeria,ssp245,medium-term,air heat index,0.10687969032716117
Nigeria,ssp585,current,air heat index,1.2937876574708337e-4
Nigeria,ssp585,medium-term,air heat index,0.16620546420123064
Nigeria,ssp245,current,coastal disturbance,0.17826666693969556
Nigeria,ssp245,medium-term,coastal disturbance,0.2056883089831293
Nigeria,ssp585,current,coastal disturbance,0.17748175224283022
Nigeria,ssp585,medium-term,coastal disturbance,0.20025266781406517
Nigeria,ssp245,current,fisheries biomass loss,0.17261257578536648
Nigeria,ssp245,medium-term,fisheries biomass loss,0.26732834674824285
Nigeria,ssp585,current,fisheries biomass loss,0.17261257578536648
Nigeria,ssp585,medium-term,fisheries biomass loss,0.26732834674824285
Nigeria,ssp245,current,light pollution,0.0068905827912292845
Nigeria,ssp245,medium-term,light pollution,0.01850897949978514
Nigeria,ssp585,current,light pollution,0.007706626458089958
Nigeria,ssp585,medium-term,light pollution,0.020076465867944482
Nigeria,ssp245,current,nutrient pollution,0.07848547546006689
Nigeria,ssp245,medium-term,nutrient pollution,0.11755774730626416
Nigeria,ssp585,current,nutrient pollution,0.07866679843951695
Nigeria,ssp585,medium-term,nutrient pollution,0.11481737403988806
Nigeria,ssp245,current,ocean warming,0.05293270121518278
Nigeria,ssp245,medium-term,ocean warming,0.25938278595727465
Nigeria,ssp585,current,ocean warming,0.05225028998778297
Nigeria,ssp585,medium-term,ocean warming,0.2739486491877709
Nigeria,ssp245,current,primary productivity,0.001480244200642155
Nigeria,ssp245,medium-term,primary productivity,0.0022702344606868813
Nigeria,ssp585,current,primary productivity,0.0017207954615507048
Nigeria,ssp585,medium-term,primary productivity,0.002900956688714464
Nigeria,ssp245,current,reduced oxygen,0.007312476395330829
Nigeria,ssp245,medium-term,reduced oxygen,0.013126817565650937
Nigeria,ssp585,current,reduced oxygen,0.007312476395330829
Nigeria,ssp585,medium-term,reduced oxygen,0.011166860521889784
Nigeria,ssp245,current,sea level rise,0.01722958617160033
Nigeria,ssp245,medium-term,sea level rise,0.058406910909495006
Nigeria,ssp585,current,sea level rise,0.028277264285590683
Nigeria,ssp585,medium-term,sea level rise,0.09111406837599169
Yemen,ssp245,current,acidification,0
Yemen,ssp245,medium-term,acidification,0.0031155410887028175
Yemen,ssp585,current,acidification,0
Yemen,ssp585,medium-term,acidification,0.009864148917734242
Yemen,ssp245,current,air heat index,0.0019004291995257504
Yemen,ssp245,medium-term,air heat index,0.008295252158601454
Yemen,ssp585,current,air heat index,0.0020918877569730443
Yemen,ssp585,medium-term,air heat index,0.008778971082439878
Yemen,ssp245,current,coastal disturbance,0.08869932649424306
Yemen,ssp245,medium-term,coastal disturbance,0.10634686934339159
Yemen,ssp585,current,coastal disturbance,0.08779456374974105
Yemen,ssp585,medium-term,coastal disturbance,0.10003414015676781
Yemen,ssp245,current,fisheries biomass loss,0.22080828325965346
Yemen,ssp245,medium-term,fisheries biomass loss,0.38428501096485823
Yemen,ssp585,current,fisheries biomass loss,0.22080828325965346
Yemen,ssp585,medium-term,fisheries biomass loss,0.38428501096485823
Yemen,ssp245,current,light pollution,0.0012916646919128964
Yemen,ssp245,medium-term,light pollution,0.004848092197197184
Yemen,ssp585,current,light pollution,0.0013305158789825512
Yemen,ssp585,medium-term,light pollution,0.005444468171102372
Yemen,ssp245,current,nutrient pollution,0.01044223714987652
Yemen,ssp245,medium-term,nutrient pollution,0.022887948625135664
Yemen,ssp585,current,nutrient pollution,0.01059479708970432
Yemen,ssp585,medium-term,nutrient pollution,0.02732486809404605
Yemen,ssp245,current,ocean warming,0.09194758248982868
