region,scenario,time_frame,pressure,average_impact
Slovenia,ssp585,current,air heat index,0
Slovenia,ssp585,medium-term,air heat index,7.388464796349566e-4
Slovenia,ssp245,current,coastal disturbance,0.2262276607507374
Slovenia,ssp245,medium-term,coastal disturbance,0.2279762103134999
Slovenia,ssp585,current,coastal disturbance,0.2270908346545184
Slovenia,ssp585,medium-term,coastal disturbance,0.23648544333991595
Slovenia,ssp245,current,fisheries biomass loss,0
Slovenia,ssp245,medium-term,fisheries biomass loss,0
Slovenia,ssp585,current,fisheries biomass loss,0
Slovenia,ssp585,medium-term,fisheries biomass loss,0
Slovenia,ssp245,current,light pollution,0.02080267633573384
Slovenia,ssp245,medium-term,light pollution,0.03649556698792366
Slovenia,ssp585,current,light pollution,0.02464042014617007
Slovenia,ssp585,medium-term,light pollution,0.047494174382791236
Slovenia,ssp245,current,nutrient pollution,0.030518611538354883
Slovenia,ssp245,medium-term,nutrient pollution,0.025585807496099726
Slovenia,ssp585,current,nutrient pollution,0.03042611834189301
Slovenia,ssp585,medium-term,nutrient pollution,0.022672293956929924
Slovenia,ssp245,current,ocean warming,0.023853393428908014
Slovenia,ssp245,medium-term,ocean warming,0.13838221830519615
Slovenia,ssp585,current,ocean warming,0.04028708076111797
Slovenia,ssp585,medium-term,ocean warming,0.1505166995957552
Slovenia,ssp245,current,primary productivity,0
Slovenia,ssp245,medium-term,primary productivity,0.010081795431233317
Slovenia,ssp585,current,primary productivity,0
Slovenia,ssp585,medium-term,primary productivity,0.006706490742544696
Slovenia,ssp245,current,reduced oxygen,0.007669920235713331
Slovenia,ssp245,medium-term,reduced oxygen,0.0201324821819071
Slovenia,ssp585,current,reduced oxygen,0.007669920235713331
Slovenia,ssp585,medium-term,reduced oxygen,0.023560963652244016
Slovenia,ssp245,current,sea level rise,0
Slovenia,ssp245,medium-term,sea level rise,0.027876507407199814
Slovenia,ssp585,current,sea level rise,0
Slovenia,ssp585,medium-term,sea level rise,0.08394543247413822
Bosnia and Herzegovina,ssp245,current,acidification,0.011025000285978115
Bosnia and Herzegovina,ssp245,medium-term,acidification,0.018337501212954518
Bosnia and Herzegovina,ssp585,current,acidification,0.010575001050407684
Bosnia and Herzegovina,ssp585,medium-term,acidification,0.023287499013046418
Bosnia and Herzegovina,ssp245,current,air heat index,0
Bosnia and Herzegovina,ssp245,medium-term,air heat index,2.1988766244855165e-7
Bosnia and Herzegovina,ssp585,current,air heat index,0
Bosnia and Herzegovina,ssp585,medium-term,air heat index,1.1405362359558542e-4
Bosnia and Herzegovina,ssp245,current,coastal disturbance,0.0771451232333978
Bosnia and Herzegovina,ssp245,medium-term,coastal disturbance,0.07442087183396022
Bosnia and Herzegovina,ssp585,current,coastal disturbance,0.07711689919233322
Bosnia and Herzegovina,ssp585,medium-term,coastal disturbance,0.07352322712540627
Bosnia and Herzegovina,ssp245,current,fisheries biomass loss,0
Bosnia and Herzegovina,ssp245,medium-term,fisheries biomass loss,0
Bosnia and Herzegovina,ssp585,current,fisheries biomass loss,0
Bosnia and Herzegovina,ssp585,medium-term,fisheries biomass loss,0
Bosnia and Herzegovina,ssp245,current,light pollution,0
Bosnia and Herzegovina,ssp245,medium-term,light pollution,0
Bosnia and Herzegovina,ssp585,current,light pollution,0
Bosnia and Herzegovina,ssp585,medium-term,light pollution,0
Bosnia and Herzegovina,ssp245,current,nutrient pollution,0.0044182740966789355
Bosnia and Herzegovina,ssp245,medium-term,nutrient pollution,0.006219138391315927
Bosnia and Herzegovina,ssp585,current,nutrient pollution,0.004424781266910328
Bosnia and Herzegovina,ssp585,medium-term,nutrient pollution,0.006283744898003833
Bosnia and Herzegovina,ssp245,current,ocean warming,0.012056624206403882
Bosnia and Herzegovina,ssp245,medium-term,ocean warming,0.07087339709202448
Bosnia and Herzegovina,ssp585,current,ocean warming,0.017270299450804782
Bosnia and Herzegovina,ssp585,medium-term,ocean warming,0.08827403684457143
Bosnia and Herzegovina,ssp245,current,primary productivity,0
Bosnia and Herzegovina,ssp245,medium-term,primary productivity,0
Bosnia and Herzegovina,ssp585,current,primary productivity,0
Bosnia and Herzegovina,ssp585,medium-term,primary productivity,0
Bosnia and Herzegovina,ssp245,current,reduced oxygen,4.123847368949403e-4
Bosnia and Herzegovina,ssp245,medium-term,reduced oxygen,0.003171519550960506
Bosnia and Herzegovina,ssp585,current,reduced oxygen,4.123847368949403e-4
Bosnia and Herzegovina,ssp585,medium-term,reduced oxygen,0.004894039554831873
Bosnia and Herzegovina,ssp245,current,sea level rise,0.0019146799653147594
Bosnia and Herzegovina,ssp245,medium-term,sea level rise,0.02717021045585473
Bosnia and Herzegovina,ssp585,current,sea level rise,0.007253281539306037
Bosnia and Herzegovina,ssp585,medium-term,sea level rise,0.06066458113491535
Prince Edward Islands,ssp245,current,acidification,0.11214125477960585
Prince Edward Islands,ssp245,medium-term,acidification,0.1783468184545888
Prince Edward Islands,ssp585,current,acidification,0.11214125477960585
Prince Edward Islands,ssp585,medium-term,acidification,0.21435783879762213
Prince Edward Islands,ssp245,current,air heat index,0
Prince Edward Islands,ssp245,medium-term,air heat index,0
Prince Edward Islands,ssp585,current,air heat index,0
Prince Edward Islands,ssp585,medium-term,air heat index,0
Prince Edward Islands,ssp245,current,coastal disturbance,0
Prince Edward Islands,ssp245,medium-term,coastal disturbance,0
Prince Edward Islands,ssp585,current,coastal disturbance,0
Prince Edward Islands,ssp585,medium-term,coastal disturbance,0
Prince Edward Islands,ssp245,current,fisheries biomass loss,0.041075708755375376
Prince Edward Islands,ssp245,medium-term,fisheries biomass loss,0.09564200913961474
Prince Edward Islands,ssp585,current,fisheries biomass loss,0.041075708755375376
Prince Edward Islands,ssp585,medium-term,fisheries biomass loss,0.09564200913961474
Prince Edward Islands,ssp245,current,light pollution,0
Prince Edward Islands,ssp245,medium-term,light pollution,0
Prince Edward Islands,ssp585,current,light pollution,0
Prince Edward Islands,ssp585,medium-term,light pollution,0
Prince Edward Islands,ssp245,current,nutrient pollution,0
Prince Edward Islands,ssp245,medium-term,nutrient pollution,0
Prince Edward Islands,ssp585,current,nutrient pollution,0
Prince Edward Islands,ssp585,medium-term,nutrient pollution,0
Prince Edward Islands,ssp245,current,ocean warming,0.06399526877172516
Prince Edward Islands,ssp245,medium-term,ocean warming,0.1931870281615694
Prince Edward Islands,ssp585,current,ocean warming,0.021844298638948326
Prince Edward Islands,ssp585,medium-term,ocean warming,0.24180195783422254
Prince Edward Islands,ssp245,current,primary productivity,0
Prince Edward Islands,ssp245,medium-term,primary productivity,0
Prince Edward Islands,ssp585,current,primary productivity,0
Prince Edward Islands,ssp585,medium-term,primary productivity,0
Prince Edward Islands,ssp245,current,reduced oxygen,5.6710292727003276e-6
Prince Edward Islands,ssp245,medium-term,reduced oxygen,0.0013509676917428303
Prince Edward Islands,ssp585,current,reduced oxygen,5.6710292727003276e-6
Prince Edward Islands,ssp585,medium-term,reduced oxygen,0.0018910923556739573
Prince Edward Islands,ssp245,current,sea level rise,0.002990923963315671
Prince Edward Islands,ssp245,medium-term,sea level rise,0.017473714769899694
Prince Edward Islands,ssp585,current,sea level rise,0.004278281957069978
Prince Edward Islands,ssp585,medium-term,sea level rise,0.027156860325359612
Crozet Islands,ssp245,current,acidification,0.10946854736955304
Crozet Islands,ssp245,medium-term,acidification,0.169385935169495
Crozet Islands,ssp585,current,acidification,0.10955488722538576
Crozet Islands,ssp585,medium-term,acidification,0.20455183658590873
Crozet Islands,ssp245,current,air heat index,0
Crozet Islands,ssp245,medium-term,air heat index,0
Crozet Islands,ssp585,current,air heat index,0
Crozet Islands,ssp585,medium-term,air heat index,0
Crozet Islands,ssp245,current,coastal disturbance,0
Crozet Islands,ssp245,medium-term,coastal disturbance,0
Crozet Islands,ssp585,current,coastal disturbance,0
Crozet Islands,ssp585,medium-term,coastal disturbance,0
Crozet Islands,ssp245,current,fisheries biomass loss,0.06736336931343041
Crozet Islands,ssp245,medium-term,fisheries biomass loss,0.12439859913450034
Crozet Islands,ssp585,current,fisheries biomass loss,0.06736336931343041
Crozet Islands,ssp585,medium-term,fisheries biomass loss,0.12439859913450034
Crozet Islands,ssp245,current,light pollution,0
Crozet Islands,ssp245,medium-term,light pollution,0
Crozet Islands,ssp585,current,light pollution,0
Crozet Islands,ssp585,medium-term,light pollution,0
Crozet Islands,ssp245,current,nutrient pollution,0
Crozet Islands,ssp245,medium-term,nutrient pollution,0
Crozet Islands,ssp585,current,nutrient pollution,0
Crozet Islands,ssp585,medium-term,nutrient pollution,0
Crozet Islands,ssp245,current,ocean warming,0.08992326147452039
Crozet Islands,ssp245,medium-term,ocean warming,0.3021594671206133
Crozet Islands,ssp585,current,ocean warming,0.022550543339410263
Crozet Islands,ssp585,medium-term,ocean warming,0.33459664890688146
Crozet Islands,ssp245,current,primary productivity,0
Crozet Islands,ssp245,medium-term,primary productivity,0
Crozet Islands,ssp585,current,primary productivity,0
Crozet Islands,ssp585,medium-term,primary productivity,0
Crozet Islands,ssp245,current,reduced oxygen,2.51282348594601e-4
Crozet Islands,ssp245,medium-term,reduced oxygen,0.0016931966690749368
Crozet Islands,ssp585,current,reduced oxygen,2.51282348594601e-4
Crozet Islands,ssp585,medium-term,reduced oxygen,0.0024343301492655597
Crozet Islands,ssp245,current,sea level rise,0.0035517884550374996
Crozet Islands,ssp245,medium-term,sea level rise,0.016675827284676155
Crozet Islands,ssp585,current,sea level rise,0.005024046889697533
Crozet Islands,ssp585,medium-term,sea level rise,0.025482251471008306
Amsterdam Island and Saint Paul Island,ssp245,current,acidification,0.012196808669917422
Amsterdam Island and Saint Paul Island,ssp245,medium-term,acidification,0.06730778254283602
Amsterdam Island and Saint Paul Island,ssp585,current,acidification,0.012196808669917422
Amsterdam Island and Saint Paul Island,ssp585,medium-term,acidification,0.09737457826061775
Amsterdam Island and Saint Paul Island,ssp245,current,air heat index,0
Amsterdam Island and Saint Paul Island,ssp245,medium-term,air heat index,0
Amsterdam Island and Saint Paul Island,ssp585,current,air heat index,0
Amsterdam Island and Saint Paul Island,ssp585,medium-term,air heat index,0
Amsterdam Island and Saint Paul Island,ssp245,current,coastal disturbance,0
Amsterdam Island and Saint Paul Island,ssp245,medium-term,coastal disturbance,0
Amsterdam Island and Saint Paul Island,ssp585,current,coastal disturbance,0
Amsterdam Island and Saint Paul Island,ssp585,medium-term,coastal disturbance,0
Amsterdam Island and Saint Paul Island,ssp245,current,fisheries biomass loss,0.05974505095537097
Amsterdam Island and Saint Paul Island,ssp245,medium-term,fisheries biomass loss,0.1136263159093384
Amsterdam Island and Saint Paul Island,ssp585,current,fisheries biomass loss,0.05974505095537097
Amsterdam Island and Saint Paul Island,ssp585,medium-term,fisheries biomass loss,0.1136263159093384
Amsterdam Island and Saint Paul Island,ssp245,current,light pollution,0
Amsterdam Island and Saint Paul Island,ssp245,medium-term,light pollution,0
Amsterdam Island and Saint Paul Island,ssp585,current,light pollution,0
Amsterdam Island and Saint Paul Island,ssp585,medium-term,light pollution,0
Amsterdam Island and Saint Paul Island,ssp245,current,nutrient pollution,0
Amsterdam Island and Saint Paul Island,ssp245,medium-term,nutrient pollution,0
Amsterdam Island and Saint Paul Island,ssp585,current,nutrient pollution,0
Amsterdam Island and Saint Paul Island,ssp585,medium-term,nutrient pollution,0
Amsterdam Island and Saint Paul Island,ssp245,current,ocean warming,0.03424359604074804
Amsterdam Island and Saint Paul Island,ssp245,medium-term,ocean warming,0.1269976111567909
Amsterdam Island and Saint Paul Island,ssp585,current,ocean warming,0.05157715994240183
Amsterdam Island and Saint Paul Island,ssp585,medium-term,ocean warming,0.2113110264132653
Amsterdam Island and Saint Paul Island,ssp245,current,primary productivity,0
Amsterdam Island and Saint Paul Island,ssp245,medium-term,primary productivity,0
Amsterdam Island and Saint Paul Island,ssp585,current,primary productivity,0
Amsterdam Island and Saint Paul Island,ssp585,medium-term,primary productivity,2.742121617084564e-4
Amsterdam Island and Saint Paul Island,ssp245,current,reduced oxygen,0.0027608477021961626
Amsterdam Island and Saint Paul Island,ssp245,medium-term,reduced oxygen,0.0035584786407601605
Amsterdam Island and Saint Paul Island,ssp585,current,reduced oxygen,0.0027608477021961626
Amsterdam Island and Saint Paul Island,ssp585,medium-term,reduced oxygen,0.004060187030972882
Amsterdam Island and Saint Paul Island,ssp245,current,sea level rise,0.0010746089246822508
Amsterdam Island and Saint Paul Island,ssp245,medium-term,sea level rise,0.004423456479950496
Amsterdam Island and Saint Paul Island,ssp585,current,sea level rise,0.0018034097350512937
Amsterdam Island and Saint Paul Island,ssp585,medium-term,sea level rise,0.0076567334472201765
Kerguelen Islands,ssp245,current,acidification,0.0828882324081346
Kerguelen Islands,ssp245,medium-term,acidification,0.12396823888674709
Kerguelen Islands,ssp585,current,acidification,0.08105751418216918
Kerguelen Islands,ssp585,medium-term,acidification,0.14976725239340222
Kerguelen Islands,ssp245,current,air heat index,0
Kerguelen Islands,ssp245,medium-term,air heat index,0
Kerguelen Islands,ssp585,current,air heat index,0
Kerguelen Islands,ssp585,medium-term,air heat index,0
Kerguelen Islands,ssp245,current,coastal disturbance,0
Kerguelen Islands,ssp245,medium-term,coastal disturbance,0
Kerguelen Islands,ssp585,current,coastal disturbance,0
Kerguelen Islands,ssp585,medium-term,coastal disturbance,0
Kerguelen Islands,ssp245,current,fisheries biomass loss,0.09686647174669855
Kerguelen Islands,ssp245,medium-term,fisheries biomass loss,0.14403893754364538
Kerguelen Islands,ssp585,current,fisheries biomass loss,0.09686647174669855
Kerguelen Islands,ssp585,medium-term,fisheries biomass loss,0.14403893754364538
Kerguelen Islands,ssp245,current,light pollution,0
Kerguelen Islands,ssp245,medium-term,light pollution,0
Kerguelen Islands,ssp585,current,light pollution,0
Kerguelen Islands,ssp585,medium-term,light pollution,0
Kerguelen Islands,ssp245,current,nutrient pollution,0
Kerguelen Islands,ssp245,medium-term,nutrient pollution,0
Kerguelen Islands,ssp585,current,nutrient pollution,0
Kerguelen Islands,ssp585,medium-term,nutrient pollution,0
Kerguelen Islands,ssp245,current,ocean warming,0.08131043539521235
Kerguelen Islands,ssp245,medium-term,ocean warming,0.30006175795073353
Kerguelen Islands,ssp585,current,ocean warming,0.05201599576693021
Kerguelen Islands,ssp585,medium-term,ocean warming,0.3053214119262639
Kerguelen Islands,ssp245,current,primary productivity,0
