habitat,pressure,scen_time,color,avg_impact
subtidal soft bottom,coastal disturbance,ssp245_near-term,#90D8C8FF,0.027988631845080755
subtidal soft bottom,coastal disturbance,ssp585_current,#90D8C8FF,0.02755970487593971
subtidal soft bottom,coastal disturbance,ssp585_medium-term,#90D8C8FF,0.028105551866206707
subtidal soft bottom,coastal disturbance,ssp585_near-term,#90D8C8FF,0.027928082520090984
subtidal soft bottom,fisheries biomass loss,ssp245_current,#87A5A5FF,0.20404738567012343
subtidal soft bottom,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.27391856014811605
subtidal soft bottom,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.24556709194847995
subtidal soft bottom,fisheries biomass loss,ssp585_current,#87A5A5FF,0.20505242909980873
subtidal soft bottom,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.2840410615476677
subtidal soft bottom,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.2516501700873386
subtidal soft bottom,light pollution,ssp245_current,#B4B45AFF,5.369062054992666e-4
subtidal soft bottom,light pollution,ssp245_medium-term,#B4B45AFF,6.673439267923532e-4
subtidal soft bottom,light pollution,ssp245_near-term,#B4B45AFF,5.836390993092834e-4
subtidal soft bottom,light pollution,ssp585_current,#B4B45AFF,5.381429227070955e-4
subtidal soft bottom,light pollution,ssp585_medium-term,#B4B45AFF,7.604051669857984e-4
subtidal soft bottom,light pollution,ssp585_near-term,#B4B45AFF,6.128054916520695e-4
subtidal soft bottom,nutrient pollution,ssp245_current,#1E4B3CFF,0.010813965617399992
subtidal soft bottom,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0.012577635818922578
subtidal soft bottom,nutrient pollution,ssp245_near-term,#1E4B3CFF,0.01199681118893663
subtidal soft bottom,nutrient pollution,ssp585_current,#1E4B3CFF,0.010840816516229418
subtidal soft bottom,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0.012244197845791557
subtidal soft bottom,nutrient pollution,ssp585_near-term,#1E4B3CFF,0.01200537707886416
subtidal soft bottom,ocean warming,ssp245_current,#B4783CFF,0.02429105584736478
subtidal soft bottom,ocean warming,ssp245_medium-term,#B4783CFF,0.06794249033258996
subtidal soft bottom,ocean warming,ssp245_near-term,#B4783CFF,0.0443361392517125
subtidal soft bottom,ocean warming,ssp585_current,#B4783CFF,0.023637060444902623
subtidal soft bottom,ocean warming,ssp585_medium-term,#B4783CFF,0.07977606152831604
subtidal soft bottom,ocean warming,ssp585_near-term,#B4783CFF,0.0416591564867764
subtidal soft bottom,primary productivity,ssp245_current,#AB84A5FF,0.001601484313723725
subtidal soft bottom,primary productivity,ssp245_medium-term,#AB84A5FF,0.007675680475711215
subtidal soft bottom,primary productivity,ssp245_near-term,#AB84A5FF,0.005402072658554443
subtidal soft bottom,primary productivity,ssp585_current,#AB84A5FF,0.0015368431323820849
subtidal soft bottom,primary productivity,ssp585_medium-term,#AB84A5FF,0.007829685670865744
subtidal soft bottom,primary productivity,ssp585_near-term,#AB84A5FF,0.005399797749374391
subtidal soft bottom,reduced oxygen,ssp245_current,#78963CFF,0.0027737867563049916
subtidal soft bottom,reduced oxygen,ssp245_medium-term,#78963CFF,0.008837738395222543
subtidal soft bottom,reduced oxygen,ssp245_near-term,#78963CFF,0.005000469882188357
subtidal soft bottom,reduced oxygen,ssp585_current,#78963CFF,0.0027737867563049916
subtidal soft bottom,reduced oxygen,ssp585_medium-term,#78963CFF,0.012001394413270782
subtidal soft bottom,reduced oxygen,ssp585_near-term,#78963CFF,0.005310803061434783
subtidal soft bottom,sea level rise,ssp245_current,#D2D2C3FF,0.008109955677423036
subtidal soft bottom,sea level rise,ssp245_medium-term,#D2D2C3FF,0.024603681621732466
subtidal soft bottom,sea level rise,ssp245_near-term,#D2D2C3FF,0.008109955677423036
subtidal soft bottom,sea level rise,ssp585_current,#D2D2C3FF,0.010295049416904581
subtidal soft bottom,sea level rise,ssp585_medium-term,#D2D2C3FF,0.039773808062612485
subtidal soft bottom,sea level rise,ssp585_near-term,#D2D2C3FF,0.010295049416904581
salt marsh,acidification,ssp245_current,#D48F90FF,0.07898293571193513
salt marsh,acidification,ssp245_medium-term,#D48F90FF,0.10496485351202992
salt marsh,acidification,ssp245_near-term,#D48F90FF,0.09082978711497615
salt marsh,acidification,ssp585_current,#D48F90FF,0.07923152966436099
salt marsh,acidification,ssp585_medium-term,#D48F90FF,0.12144230908504641
salt marsh,acidification,ssp585_near-term,#D48F90FF,0.09422161404473872
salt marsh,air heat index,ssp245_current,#D2A54BFF,0
salt marsh,air heat index,ssp245_medium-term,#D2A54BFF,0.3308232412310851
salt marsh,air heat index,ssp245_near-term,#D2A54BFF,0.10329342838509413
salt marsh,air heat index,ssp585_current,#D2A54BFF,7.75663633793731e-5
salt marsh,air heat index,ssp585_medium-term,#D2A54BFF,0.3968844494439003
salt marsh,air heat index,ssp585_near-term,#D2A54BFF,0.13409671532182593
salt marsh,coastal disturbance,ssp245_current,#90D8C8FF,0.09432386298224726
salt marsh,coastal disturbance,ssp245_medium-term,#90D8C8FF,0.0967086807365243
salt marsh,coastal disturbance,ssp245_near-term,#90D8C8FF,0.09567489644918548
salt marsh,coastal disturbance,ssp585_current,#90D8C8FF,0.09459385577994701
salt marsh,coastal disturbance,ssp585_medium-term,#90D8C8FF,0.09899594898234872
salt marsh,coastal disturbance,ssp585_near-term,#90D8C8FF,0.09660059642605154
salt marsh,fisheries biomass loss,ssp245_current,#87A5A5FF,0.12070512614070567
salt marsh,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.13767457234753416
salt marsh,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.13132660678396466
salt marsh,fisheries biomass loss,ssp585_current,#87A5A5FF,0.12137254282245283
salt marsh,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.14358836667276
salt marsh,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.13509749672173127
salt marsh,light pollution,ssp245_current,#B4B45AFF,0.03236630321275617
salt marsh,light pollution,ssp245_medium-term,#B4B45AFF,0.03590432302639857
salt marsh,light pollution,ssp245_near-term,#B4B45AFF,0.03325941148294241
salt marsh,light pollution,ssp585_current,#B4B45AFF,0.03216091413179314
salt marsh,light pollution,ssp585_medium-term,#B4B45AFF,0.03873248991810602
salt marsh,light pollution,ssp585_near-term,#B4B45AFF,0.03476661145051173
salt marsh,nutrient pollution,ssp245_current,#1E4B3CFF,0.0740569936984068
salt marsh,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0.07226697222316844
salt marsh,nutrient pollution,ssp245_near-term,#1E4B3CFF,0.07334172753411583
salt marsh,nutrient pollution,ssp585_current,#1E4B3CFF,0.07436012808179791
salt marsh,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0.06697753068169093
salt marsh,nutrient pollution,ssp585_near-term,#1E4B3CFF,0.07229190102259929
salt marsh,ocean warming,ssp245_current,#B4783CFF,0.03903652139421429
salt marsh,ocean warming,ssp245_medium-term,#B4783CFF,0.14873362183672387
salt marsh,ocean warming,ssp245_near-term,#B4783CFF,0.08776027127973499
salt marsh,ocean warming,ssp585_current,#B4783CFF,0.040815963153476305
salt marsh,ocean warming,ssp585_medium-term,#B4783CFF,0.1880740138438379
salt marsh,ocean warming,ssp585_near-term,#B4783CFF,0.0878022592669202
salt marsh,primary productivity,ssp245_current,#AB84A5FF,1.314252327937407e-4
salt marsh,primary productivity,ssp245_medium-term,#AB84A5FF,0.001465067263071542
salt marsh,primary productivity,ssp245_near-term,#AB84A5FF,0.0010312452330343048
salt marsh,primary productivity,ssp585_current,#AB84A5FF,1.2826229584942273e-4
salt marsh,primary productivity,ssp585_medium-term,#AB84A5FF,0.0013534897797240278
salt marsh,primary productivity,ssp585_near-term,#AB84A5FF,9.447609838699904e-4
salt marsh,reduced oxygen,ssp245_current,#78963CFF,0.002266403840980777
salt marsh,reduced oxygen,ssp245_medium-term,#78963CFF,0.008868714612264786
salt marsh,reduced oxygen,ssp245_near-term,#78963CFF,0.004533344918456068
salt marsh,reduced oxygen,ssp585_current,#78963CFF,0.002266403840980777
salt marsh,reduced oxygen,ssp585_medium-term,#78963CFF,0.01273295057987868
salt marsh,reduced oxygen,ssp585_near-term,#78963CFF,0.004751977906567439
salt marsh,sea level rise,ssp245_current,#D2D2C3FF,0.2222076760873125
salt marsh,sea level rise,ssp245_medium-term,#D2D2C3FF,0.38335469061388355
salt marsh,sea level rise,ssp245_near-term,#D2D2C3FF,0.2222076760873125
salt marsh,sea level rise,ssp585_current,#D2D2C3FF,0.25070216729277
salt marsh,sea level rise,ssp585_medium-term,#D2D2C3FF,0.49019045235813036
salt marsh,sea level rise,ssp585_near-term,#D2D2C3FF,0.25070216729277
seagrass,acidification,ssp245_current,#D48F90FF,0.006018550430594449
seagrass,acidification,ssp245_medium-term,#D48F90FF,0.019372265932177217
seagrass,acidification,ssp245_near-term,#D48F90FF,0.010922112744728991
seagrass,acidification,ssp585_current,#D48F90FF,0.0061581576548855755
seagrass,acidification,ssp585_medium-term,#D48F90FF,0.032760776018543485
seagrass,acidification,ssp585_near-term,#D48F90FF,0.012882696885906672
seagrass,air heat index,ssp245_current,#D2A54BFF,5.7981516098707905e-5
seagrass,air heat index,ssp245_medium-term,#D2A54BFF,0.31221354538781154
seagrass,air heat index,ssp245_near-term,#D2A54BFF,0.08710118928352906
seagrass,air heat index,ssp585_current,#D2A54BFF,2.7602833631731246e-5
seagrass,air heat index,ssp585_medium-term,#D2A54BFF,0.44117554086487454
seagrass,air heat index,ssp585_near-term,#D2A54BFF,0.12581297831781277
seagrass,coastal disturbance,ssp245_current,#90D8C8FF,0.15857573308758646
seagrass,coastal disturbance,ssp245_medium-term,#90D8C8FF,0.16644416095488435
seagrass,coastal disturbance,ssp245_near-term,#90D8C8FF,0.16312880206214914
seagrass,coastal disturbance,ssp585_current,#90D8C8FF,0.158105504485743
seagrass,coastal disturbance,ssp585_medium-term,#90D8C8FF,0.16349133475900027
seagrass,coastal disturbance,ssp585_near-term,#90D8C8FF,0.1617627228069967
seagrass,fisheries biomass loss,ssp245_current,#87A5A5FF,0.11758984980331126
seagrass,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.16633169870770614
seagrass,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.14730352986198364
seagrass,fisheries biomass loss,ssp585_current,#87A5A5FF,0.11854087846030002
seagrass,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.17395191656958725
seagrass,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.15195904113461778
seagrass,light pollution,ssp245_current,#B4B45AFF,0.002655774712172115
seagrass,light pollution,ssp245_medium-term,#B4B45AFF,0.003826766266303318
seagrass,light pollution,ssp245_near-term,#B4B45AFF,0.0031974397655166083
seagrass,light pollution,ssp585_current,#B4B45AFF,0.0026431361246015018
seagrass,light pollution,ssp585_medium-term,#B4B45AFF,0.004323309183016399
seagrass,light pollution,ssp585_near-term,#B4B45AFF,0.0033127224748207757
seagrass,nutrient pollution,ssp245_current,#1E4B3CFF,0.033464683777371676
seagrass,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0.04359028305114222
seagrass,nutrient pollution,ssp245_near-term,#1E4B3CFF,0.040036675064257524
seagrass,nutrient pollution,ssp585_current,#1E4B3CFF,0.03353907341923461
seagrass,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0.04202118646797674
seagrass,nutrient pollution,ssp585_near-term,#1E4B3CFF,0.0403750872060705
seagrass,ocean warming,ssp245_current,#B4783CFF,0.058198059280889725
seagrass,ocean warming,ssp245_medium-term,#B4783CFF,0.26097781984880464
seagrass,ocean warming,ssp245_near-term,#B4783CFF,0.14265705359554057
seagrass,ocean warming,ssp585_current,#B4783CFF,0.06038273570083625
seagrass,ocean warming,ssp585_medium-term,#B4783CFF,0.335494112355181
seagrass,ocean warming,ssp585_near-term,#B4783CFF,0.15375948151095978
seagrass,primary productivity,ssp245_current,#AB84A5FF,0.001617121515150325
seagrass,primary productivity,ssp245_medium-term,#AB84A5FF,0.007587866377052883
seagrass,primary productivity,ssp245_near-term,#AB84A5FF,0.0055282995762543285
seagrass,primary productivity,ssp585_current,#AB84A5FF,0.0015547277273568782
seagrass,primary productivity,ssp585_medium-term,#AB84A5FF,0.007228656504550865
seagrass,primary productivity,ssp585_near-term,#AB84A5FF,0.004955027370413646
seagrass,reduced oxygen,ssp245_current,#78963CFF,8.57493467801057e-4
seagrass,reduced oxygen,ssp245_medium-term,#78963CFF,0.005464504137430127
seagrass,reduced oxygen,ssp245_near-term,#78963CFF,0.002637226420252514
seagrass,reduced oxygen,ssp585_current,#78963CFF,8.57493467801057e-4
seagrass,reduced oxygen,ssp585_medium-term,#78963CFF,0.00695858748012005
seagrass,reduced oxygen,ssp585_near-term,#78963CFF,0.002655856418901598
seagrass,sea level rise,ssp245_current,#D2D2C3FF,0.036525073457684146
seagrass,sea level rise,ssp245_medium-term,#D2D2C3FF,0.11845338373408155
seagrass,sea level rise,ssp245_near-term,#D2D2C3FF,0.036525073457684146
seagrass,sea level rise,ssp585_current,#D2D2C3FF,0.04716152500466625
seagrass,sea level rise,ssp585_medium-term,#D2D2C3FF,0.1850368716802853
seagrass,sea level rise,ssp585_near-term,#D2D2C3FF,0.04716152500466625
seamounts,acidification,ssp245_current,#D48F90FF,0.062119466673804434
seamounts,acidification,ssp245_medium-term,#D48F90FF,0.11518561401895527
seamounts,acidification,ssp245_near-term,#D48F90FF,0.08412746800644293
seamounts,acidification,ssp585_current,#D48F90FF,0.06182792028039648
seamounts,acidification,ssp585_medium-term,#D48F90FF,0.15399120969644345
seamounts,acidification,ssp585_near-term,#D48F90FF,0.09049112018469417
seamounts,air heat index,ssp245_current,#D2A54BFF,0
seamounts,air heat index,ssp245_medium-term,#D2A54BFF,0
seamounts,air heat index,ssp245_near-term,#D2A54BFF,0
seamounts,air heat index,ssp585_current,#D2A54BFF,0
seamounts,air heat index,ssp585_medium-term,#D2A54BFF,0
seamounts,air heat index,ssp585_near-term,#D2A54BFF,0
seamounts,coastal disturbance,ssp245_current,#90D8C8FF,0
seamounts,coastal disturbance,ssp245_medium-term,#90D8C8FF,0
seamounts,coastal disturbance,ssp245_near-term,#90D8C8FF,0
seamounts,coastal disturbance,ssp585_current,#90D8C8FF,0
seamounts,coastal disturbance,ssp585_medium-term,#90D8C8FF,0
seamounts,coastal disturbance,ssp585_near-term,#90D8C8FF,0
seamounts,fisheries biomass loss,ssp245_current,#87A5A5FF,0.06575410090197592
seamounts,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.11010130463137405
seamounts,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.08969479299741237
seamounts,fisheries biomass loss,ssp585_current,#87A5A5FF,0.06672823245911635
seamounts,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.11962413764364187
seamounts,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.09519462613711119
seamounts,light pollution,ssp245_current,#B4B45AFF,0
seamounts,light pollution,ssp245_medium-term,#B4B45AFF,0
seamounts,light pollution,ssp245_near-term,#B4B45AFF,0
seamounts,light pollution,ssp585_current,#B4B45AFF,0
seamounts,light pollution,ssp585_medium-term,#B4B45AFF,0
seamounts,light pollution,ssp585_near-term,#B4B45AFF,0
seamounts,nutrient pollution,ssp245_current,#1E4B3CFF,0
seamounts,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0
seamounts,nutrient pollution,ssp245_near-term,#1E4B3CFF,0
seamounts,nutrient pollution,ssp585_current,#1E4B3CFF,0
seamounts,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0
seamounts,nutrient pollution,ssp585_near-term,#1E4B3CFF,0
seamounts,ocean warming,ssp245_current,#B4783CFF,0.07829266013798693
seamounts,ocean warming,ssp245_medium-term,#B4783CFF,0.1406267192431333
seamounts,ocean warming,ssp245_near-term,#B4783CFF,0.09833509202712093
seamounts,ocean warming,ssp585_current,#B4783CFF,0.07829266013798693
seamounts,ocean warming,ssp585_medium-term,#B4783CFF,0.14165797889653367
seamounts,ocean warming,ssp585_near-term,#B4783CFF,0.09856304846253412
seamounts,primary productivity,ssp245_current,#AB84A5FF,0.009344819536980967
seamounts,primary productivity,ssp245_medium-term,#AB84A5FF,0.03289056337611584
seamounts,primary productivity,ssp245_near-term,#AB84A5FF,0.02640865753661289
seamounts,primary productivity,ssp585_current,#AB84A5FF,0.009299275000340636
seamounts,primary productivity,ssp585_medium-term,#AB84A5FF,0.03840207645220103
seamounts,primary productivity,ssp585_near-term,#AB84A5FF,0.02712265504848093
seamounts,reduced oxygen,ssp245_current,#78963CFF,0.010770115737003033
seamounts,reduced oxygen,ssp245_medium-term,#78963CFF,0.013762411249004555
seamounts,reduced oxygen,ssp245_near-term,#78963CFF,0.011697189073011456
seamounts,reduced oxygen,ssp585_current,#78963CFF,0.010770115737003033
seamounts,reduced oxygen,ssp585_medium-term,#78963CFF,0.01324438967467439
seamounts,reduced oxygen,ssp585_near-term,#78963CFF,0.01157257532783708
seamounts,sea level rise,ssp245_current,#D2D2C3FF,0
seamounts,sea level rise,ssp245_medium-term,#D2D2C3FF,0
seamounts,sea level rise,ssp245_near-term,#D2D2C3FF,0
seamounts,sea level rise,ssp585_current,#D2D2C3FF,0
seamounts,sea level rise,ssp585_medium-term,#D2D2C3FF,0
seamounts,sea level rise,ssp585_near-term,#D2D2C3FF,0
soft shelf,acidification,ssp245_current,#D48F90FF,0.1129462412956123
soft shelf,acidification,ssp245_medium-term,#D48F90FF,0.18118082905732041
soft shelf,acidification,ssp245_near-term,#D48F90FF,0.14515967340696065
soft shelf,acidification,ssp585_current,#D48F90FF,0.11345076054234628
soft shelf,acidification,ssp585_medium-term,#D48F90FF,0.21511272075499416
soft shelf,acidification,ssp585_near-term,#D48F90FF,0.15291974027152663
soft shelf,air heat index,ssp245_current,#D2A54BFF,0
soft shelf,air heat index,ssp245_medium-term,#D2A54BFF,0
soft shelf,air heat index,ssp245_near-term,#D2A54BFF,0
soft shelf,air heat index,ssp585_current,#D2A54BFF,0
soft shelf,air heat index,ssp585_medium-term,#D2A54BFF,0
soft shelf,air heat index,ssp585_near-term,#D2A54BFF,0
soft shelf,coastal disturbance,ssp245_current,#90D8C8FF,0.004709759828327751
soft shelf,coastal disturbance,ssp245_medium-term,#90D8C8FF,0.004834719263231444
soft shelf,coastal disturbance,ssp245_near-term,#90D8C8FF,0.004787244112513929
soft shelf,coastal disturbance,ssp585_current,#90D8C8FF,0.004706486781565906
soft shelf,coastal disturbance,ssp585_medium-term,#90D8C8FF,0.0048252342657356066
soft shelf,coastal disturbance,ssp585_near-term,#90D8C8FF,0.004779190494507073
soft shelf,fisheries biomass loss,ssp245_current,#87A5A5FF,0.21649299617730525
soft shelf,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.27784354468958317
soft shelf,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.2532159380364661
soft shelf,fisheries biomass loss,ssp585_current,#87A5A5FF,0.21787959667723011
soft shelf,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.2928728872247995
soft shelf,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.26225968420735163
soft shelf,light pollution,ssp245_current,#B4B45AFF,0
soft shelf,light pollution,ssp245_medium-term,#B4B45AFF,0
soft shelf,light pollution,ssp245_near-term,#B4B45AFF,0
soft shelf,light pollution,ssp585_current,#B4B45AFF,0
soft shelf,light pollution,ssp585_medium-term,#B4B45AFF,0
soft shelf,light pollution,ssp585_near-term,#B4B45AFF,0
soft shelf,nutrient pollution,ssp245_current,#1E4B3CFF,0.00171272535253187
soft shelf,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0.0020722068729951597
soft shelf,nutrient pollution,ssp245_near-term,#1E4B3CFF,0.0019706815420756276
soft shelf,nutrient pollution,ssp585_current,#1E4B3CFF,0.0017152469737705732
soft shelf,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0.002024760548480691
soft shelf,nutrient pollution,ssp585_near-term,#1E4B3CFF,0.0019746500420207334
soft shelf,ocean warming,ssp245_current,#B4783CFF,0.042079701863902266
soft shelf,ocean warming,ssp245_medium-term,#B4783CFF,0.16882419103869223
soft shelf,ocean warming,ssp245_near-term,#B4783CFF,0.08906617228740292
soft shelf,ocean warming,ssp585_current,#B4783CFF,0.042079701863902266
soft shelf,ocean warming,ssp585_medium-term,#B4783CFF,0.20933271538329326
soft shelf,ocean warming,ssp585_near-term,#B4783CFF,0.09412085156447442
soft shelf,primary productivity,ssp245_current,#AB84A5FF,0.0013352645262432559
soft shelf,primary productivity,ssp245_medium-term,#AB84A5FF,0.010399099338894827
soft shelf,primary productivity,ssp245_near-term,#AB84A5FF,0.006774055370388586
soft shelf,primary productivity,ssp585_current,#AB84A5FF,0.0013093819370816819
soft shelf,primary productivity,ssp585_medium-term,#AB84A5FF,0.01120865663615949
soft shelf,primary productivity,ssp585_near-term,#AB84A5FF,0.007332351993206147
soft shelf,reduced oxygen,ssp245_current,#78963CFF,0.03404717272528238
soft shelf,reduced oxygen,ssp245_medium-term,#78963CFF,0.040394439770503436
soft shelf,reduced oxygen,ssp245_near-term,#78963CFF,0.03629958385861516
soft shelf,reduced oxygen,ssp585_current,#78963CFF,0.03404717272528238
soft shelf,reduced oxygen,ssp585_medium-term,#78963CFF,0.04368246196025824
soft shelf,reduced oxygen,ssp585_near-term,#78963CFF,0.03650283457284602
soft shelf,sea level rise,ssp245_current,#D2D2C3FF,0
soft shelf,sea level rise,ssp245_medium-term,#D2D2C3FF,0
soft shelf,sea level rise,ssp245_near-term,#D2D2C3FF,0
soft shelf,sea level rise,ssp585_current,#D2D2C3FF,0
soft shelf,sea level rise,ssp585_medium-term,#D2D2C3FF,0
soft shelf,sea level rise,ssp585_near-term,#D2D2C3FF,0
soft slope,acidification,ssp245_current,#D48F90FF,0.11775428078251385
soft slope,acidification,ssp245_medium-term,#D48F90FF,0.1975274530199455
soft slope,acidification,ssp245_near-term,#D48F90FF,0.15385414999733033
soft slope,acidification,ssp585_current,#D48F90FF,0.11748070107176178
soft slope,acidification,ssp585_medium-term,#D48F90FF,0.23593441191788309
soft slope,acidification,ssp585_near-term,#D48F90FF,0.16244139019082693
soft slope,air heat index,ssp245_current,#D2A54BFF,0
soft slope,air heat index,ssp245_medium-term,#D2A54BFF,0
soft slope,air heat index,ssp245_near-term,#D2A54BFF,0
soft slope,air heat index,ssp585_current,#D2A54BFF,0
soft slope,air heat index,ssp585_medium-term,#D2A54BFF,0
soft slope,air heat index,ssp585_near-term,#D2A54BFF,0
soft slope,coastal disturbance,ssp245_current,#90D8C8FF,0
soft slope,coastal disturbance,ssp245_medium-term,#90D8C8FF,0
soft slope,coastal disturbance,ssp245_near-term,#90D8C8FF,0
soft slope,coastal disturbance,ssp585_current,#90D8C8FF,0
soft slope,coastal disturbance,ssp585_medium-term,#90D8C8FF,0
soft slope,coastal disturbance,ssp585_near-term,#90D8C8FF,0
soft slope,fisheries biomass loss,ssp245_current,#87A5A5FF,0.13463837969982978
soft slope,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.19186914528511695
soft slope,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.16738475756864682
soft slope,fisheries biomass loss,ssp585_current,#87A5A5FF,0.13590514169874118
soft slope,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.20498356392065217
soft slope,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.17517178423560645
soft slope,light pollution,ssp245_current,#B4B45AFF,0
soft slope,light pollution,ssp245_medium-term,#B4B45AFF,0
soft slope,light pollution,ssp245_near-term,#B4B45AFF,0
soft slope,light pollution,ssp585_current,#B4B45AFF,0
soft slope,light pollution,ssp585_medium-term,#B4B45AFF,0
soft slope,light pollution,ssp585_near-term,#B4B45AFF,0
soft slope,nutrient pollution,ssp245_current,#1E4B3CFF,4.7017306912787145e-4
soft slope,nutrient pollution,ssp245_medium-term,#1E4B3CFF,5.986853810530968e-4
soft slope,nutrient pollution,ssp245_near-term,#1E4B3CFF,5.574813405866449e-4
soft slope,nutrient pollution,ssp585_current,#1E4B3CFF,4.711764508876407e-4
soft slope,nutrient pollution,ssp585_medium-term,#1E4B3CFF,5.875055794990219e-4
soft slope,nutrient pollution,ssp585_near-term,#1E4B3CFF,5.595612378177403e-4
soft slope,ocean warming,ssp245_current,#B4783CFF,0.051063458333699754
soft slope,ocean warming,ssp245_medium-term,#B4783CFF,0.16604231250047335
soft slope,ocean warming,ssp245_near-term,#B4783CFF,0.09175261532102029
soft slope,ocean warming,ssp585_current,#B4783CFF,0.051063458333699754
soft slope,ocean warming,ssp585_medium-term,#B4783CFF,0.18317676416441772
soft slope,ocean warming,ssp585_near-term,#B4783CFF,0.09580176224302463
soft slope,primary productivity,ssp245_current,#AB84A5FF,0.003842452377481313
soft slope,primary productivity,ssp245_medium-term,#AB84A5FF,0.019990045579307697
soft slope,primary productivity,ssp245_near-term,#AB84A5FF,0.0143123603100536
soft slope,primary productivity,ssp585_current,#AB84A5FF,0.0038140708495621217
soft slope,primary productivity,ssp585_medium-term,#AB84A5FF,0.02346204618469461
soft slope,primary productivity,ssp585_near-term,#AB84A5FF,0.015268039233427684
soft slope,reduced oxygen,ssp245_current,#78963CFF,0.08330120672134121
soft slope,reduced oxygen,ssp245_medium-term,#78963CFF,0.09340455893131724
soft slope,reduced oxygen,ssp245_near-term,#78963CFF,0.087108350254215
soft slope,reduced oxygen,ssp585_current,#78963CFF,0.08330120672134121
soft slope,reduced oxygen,ssp585_medium-term,#78963CFF,0.09547390963126859
soft slope,reduced oxygen,ssp585_near-term,#78963CFF,0.08792189114709802
soft slope,sea level rise,ssp245_current,#D2D2C3FF,0
soft slope,sea level rise,ssp245_medium-term,#D2D2C3FF,0
soft slope,sea level rise,ssp245_near-term,#D2D2C3FF,0
soft slope,sea level rise,ssp585_current,#D2D2C3FF,0
soft slope,sea level rise,ssp585_medium-term,#D2D2C3FF,0
soft slope,sea level rise,ssp585_near-term,#D2D2C3FF,0
shallow pelagic,acidification,ssp245_current,#D48F90FF,0.0643572423945331
shallow pelagic,acidification,ssp245_medium-term,#D48F90FF,0.11291454089868493
shallow pelagic,acidification,ssp245_near-term,#D48F90FF,0.08538487070893067
shallow pelagic,acidification,ssp585_current,#D48F90FF,0.06414058187402354
shallow pelagic,acidification,ssp585_medium-term,#D48F90FF,0.14387189802595646
shallow pelagic,acidification,ssp585_near-term,#D48F90FF,0.09102191514337317
shallow pelagic,air heat index,ssp245_current,#D2A54BFF,0
shallow pelagic,air heat index,ssp245_medium-term,#D2A54BFF,0
shallow pelagic,air heat index,ssp245_near-term,#D2A54BFF,0
shallow pelagic,air heat index,ssp585_current,#D2A54BFF,0
shallow pelagic,air heat index,ssp585_medium-term,#D2A54BFF,0
shallow pelagic,air heat index,ssp585_near-term,#D2A54BFF,0
shallow pelagic,coastal disturbance,ssp245_current,#90D8C8FF,4.542222717851652e-4
shallow pelagic,coastal disturbance,ssp245_medium-term,#90D8C8FF,4.654349691308259e-4
shallow pelagic,coastal disturbance,ssp245_near-term,#90D8C8FF,4.6157758770426987e-4
shallow pelagic,coastal disturbance,ssp585_current,#90D8C8FF,4.5320338189030145e-4
shallow pelagic,coastal disturbance,ssp585_medium-term,#90D8C8FF,4.5969865199082654e-4
shallow pelagic,coastal disturbance,ssp585_near-term,#90D8C8FF,4.58644972176291e-4
shallow pelagic,fisheries biomass loss,ssp245_current,#87A5A5FF,0.10663400848791535
shallow pelagic,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.17800089745926925
shallow pelagic,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.14543942484793101
shallow pelagic,fisheries biomass loss,ssp585_current,#87A5A5FF,0.10755934622547868
