rgn_id,year,biomass,ant_typ,rgn_nam,iso3c,iso3c_made_up,uninhabited,yearly_percent_change
179,2005,2202776.511370343,eez,France,FRA,NA,NA,0.010463296313776438
180,2005,5658372.842074424,eez,United Kingdom,GBR,NA,NA,-0.0057739780123594875
181,2005,2545134.7529658643,eez,Ireland,IRL,NA,NA,-0.0016026749483209644
182,2005,2369849.0672143153,eez,Spain,ESP,NA,NA,0.013403937040771504
183,2005,1769707.7642624949,eez,Portugal,PRT,NA,NA,0.038034344556238796
184,2005,2469292.872626807,eez,Italy,ITA,NA,NA,-0.012059464115401436
186,2005,53499.63117013758,eez,Montenegro,MNE,NA,NA,-0.023513920650697014
187,2005,233124.71579138027,eez,Croatia,HRV,NA,NA,-0.021826649085319505
188,2005,NA,eez,Slovenia,SVN,NA,NA,NA
189,2005,143922.4705454762,eez,Lithuania,LTU,NA,NA,-0.019683261682220787
190,2005,179384.55980198664,eez,Qatar,QAT,NA,NA,-0.05354914682442101
191,2005,815281.4703937408,eez,Iran,IRN,NA,NA,-0.01052634016133598
192,2005,NA,eez,Iraq,IRQ,NA,NA,NA
193,2005,697022.2363210126,eez,Guinea Bissau,GNB,NA,NA,-0.04743853777991677
194,2005,722880.1783601588,eez,Guinea,GIN,NA,NA,-0.06135597393545236
195,2005,794291.3044973578,eez,Ivory Coast,CIV,NA,NA,-0.025174048990028283
196,2005,638685.7015743037,eez,Nigeria,NGA,NA,NA,-0.03179182292732179
197,2005,NA,eez,Cameroon,CMR,NA,NA,NA
198,2005,1151982.1717340664,eez,Gabon,GAB,NA,NA,-0.03605030819345824
199,2005,52838.71214984224,eez,Democratic Republic of the Congo,COD,NA,NA,-0.0612007622360695
200,2005,4029628.0296212244,eez,Angola,AGO,NA,NA,-0.007216177221664312
202,2005,578565.4818703088,eez,Tanzania,TZA,NA,NA,-0.025289837793614652
203,2005,4607823.670901898,eez,India,IND,NA,NA,-0.022906355341829422
204,2005,347506.8561730608,eez,Bangladesh,BGD,NA,NA,-0.05702649917405271
205,2005,1789894.3465393858,eez,Myanmar,MMR,NA,NA,-0.010963623898956975
206,2005,1397099.9784875014,eez,Malaysia,MYS,NA,NA,-0.03103564422373046
207,2005,2807280.3516989807,eez,Vietnam,VNM,NA,NA,-0.04175795940124622
209,2005,1814564.4584166254,eez,China,CHN,NA,NA,-0.07482888400132187
210,2005,14175684.292835793,eez,Japan,JPN,NA,NA,-0.020342612426832378
212,2005,2323225.2149324673,eez,Kiribati,KIR,NA,NA,-0.02923117228760276
213,2005,99047642.80409896,eez-ccamlr,Antarctica,ATA,NA,NA,-0.002114775656046353
214,2005,762465.4699732042,eez,Egypt,EGY,NA,NA,0.015895979135181
215,2005,NA,eez,Jordan,JOR,NA,NA,NA
216,2005,16570886.148194738,eez,Indonesia,IDN,NA,NA,-0.022952151401626743
218,2005,92230020.64288245,eez,Canada,CAN,NA,NA,-0.012037262211470156
219,2005,373506.5216243809,eez,Saint Pierre and Miquelon,SPM,NA,NA,-0.0437768537191047
222,2005,2211332.0659503737,eez,Sweden,SWE,NA,NA,2.627513293011253e-4
223,2005,10539696.44781361,eez,Norway,NOR,NA,NA,-0.015409618638705977
224,2005,16829280.660183944,eez,Chile,CHL,NA,NA,-0.010755435654621944
228,2005,145453.2438569137,eez,Guernsey,GGY,NA,NA,0.005720924816530603
231,2005,295303.08165165596,eez,East Timor,TLS,NA,NA,0.00514550423216184
232,2005,NA,eez,Bosnia and Herzegovina,BIH,NA,NA,NA
244,2005,40562.206332946545,eez,Curacao,CUW,NA,NA,0.004955915571502236
245,2005,45973.81793005878,eez,Bonaire,BON,yes,NA,0.01180284814909837
247,2005,110023.94501563696,eez,Brunei,BRN,NA,NA,-0.027662533287959604
248,2005,6049.433781879428,eez,Saba,SAB,yes,NA,-0.016726175672955156
250,2005,30831.809386241413,eez,Aruba,ABW,NA,NA,-0.01595098921927651
255,2005,8808215.466961903,NA,NA,DIS,yes,NA,-0.0354277094514791
260,2005,1105723.0299847105,fao,Arctic Sea,NA,NA,NA,-0.0668544905189248
261,2005,24365559.332527533,fao,"Atlantic, Northwest",NA,NA,NA,-0.007387127099758388
262,2005,31789817.731828805,fao,"Atlantic, Northeast",NA,NA,NA,-0.020734788735805885
263,2005,12598478.980408901,fao,"Atlantic, Western-Central",NA,NA,NA,0.031204416415757122
264,2005,25580456.006724205,fao,"Atlantic, Eastern Central",NA,NA,NA,-0.021563189155473186
266,2005,53879500.53994335,fao,"Atlantic, Southwest",NA,NA,NA,-0.009257255900604727
267,2005,71791071.98241232,fao,"Atlantic, Southeast",NA,NA,NA,-0.005139053935034046
269,2005,60418919.68527516,fao,"Indian Ocean, Western",NA,NA,NA,-0.002858899965660491
270,2005,77892791.38886404,fao,"Indian Ocean, Eastern",NA,NA,NA,5.065952814772227e-4
272,2005,45881516.548086844,fao,"Pacific, Northwest",NA,NA,NA,0.0019309535254197487
273,2005,23905662.564353734,fao,"Pacific, Northeast",NA,NA,NA,-0.02025971483094477
274,2005,7804147.617480481,fao,"Pacific, Western Central",NA,NA,NA,0.0012434524952970615
275,2005,89146171.99479812,fao,"Pacific, Eastern Central",NA,NA,NA,-0.011968226958575218
276,2005,74404925.70261681,fao,"Pacific, Southwest",NA,NA,NA,-0.0012927158964485279
277,2005,88380889.92641456,fao,"Pacific, Southeast",NA,NA,NA,-0.004565498125928778
301,2005,NA,NA,NA,NA,NA,NA,NA
302,2005,NA,NA,NA,NA,NA,NA,NA
303,2005,NA,NA,NA,NA,NA,NA,NA
304,2005,NA,NA,NA,NA,NA,NA,NA
305,2005,NA,NA,NA,NA,NA,NA,NA
306,2005,NA,NA,NA,NA,NA,NA,NA
307,2005,NA,NA,NA,NA,NA,NA,NA
308,2005,NA,NA,NA,NA,NA,NA,NA
309,2005,NA,NA,NA,NA,NA,NA,NA
310,2005,NA,NA,NA,NA,NA,NA,NA
311,2005,NA,NA,NA,NA,NA,NA,NA
312,2005,NA,NA,NA,NA,NA,NA,NA
313,2005,NA,NA,NA,NA,NA,NA,NA
314,2005,NA,NA,NA,NA,NA,NA,NA
315,2005,NA,NA,NA,NA,NA,NA,NA
316,2005,NA,NA,NA,NA,NA,NA,NA
317,2005,NA,NA,NA,NA,NA,NA,NA
320,2005,NA,NA,NA,NA,NA,NA,NA
321,2005,NA,NA,NA,NA,NA,NA,NA
322,2005,NA,NA,NA,NA,NA,NA,NA
323,2005,NA,NA,NA,NA,NA,NA,NA
324,2005,NA,NA,NA,NA,NA,NA,NA
325,2005,NA,NA,NA,NA,NA,NA,NA
326,2005,NA,NA,NA,NA,NA,NA,NA
327,2005,NA,NA,NA,NA,NA,NA,NA
328,2005,NA,NA,NA,NA,NA,NA,NA
330,2005,NA,NA,NA,NA,NA,NA,NA
331,2005,NA,NA,NA,NA,NA,NA,NA
332,2005,NA,NA,NA,NA,NA,NA,NA
333,2005,NA,NA,NA,NA,NA,NA,NA
334,2005,NA,NA,NA,NA,NA,NA,NA
335,2005,NA,NA,NA,NA,NA,NA,NA
336,2005,NA,NA,NA,NA,NA,NA,NA
337,2005,NA,NA,NA,NA,NA,NA,NA
1,2006,1093311.661453717,eez,Cocos Islands,CCK,NA,NA,0.03722439933693766
2,2006,876314.2059006568,eez,Christmas Island,CXR,NA,NA,0.003942206755570839
3,2006,1849857.9896148941,eez,Norfolk Island,NFK,NA,NA,0.00686629758568111
4,2006,1949502.3472751912,eez,Macquarie Island,MCQ,yes,x,0.002991292861746219
5,2006,2662650.5692311823,eez,New Caledonia,NCL,NA,NA,0.007223158526621907
6,2006,999807.2516125098,eez,Vanuatu,VUT,NA,NA,0.023621119776693202
7,2006,2743312.989421439,eez,Solomon Islands,SLB,NA,NA,-0.02967795032504183
8,2006,664751.7461141602,eez,Palau,PLW,NA,NA,-0.022309453147938637
9,2006,3331792.2379593267,eez,Micronesia,FSM,yes,NA,-0.003595838258391362
10,2006,585199.6793469683,eez,Nauru,NRU,NA,NA,0.15409280235032288
11,2006,3099441.276903295,eez,Marshall Islands,MHL,NA,NA,0.03724964678353817
12,2006,359853.73589838133,eez,Wake Island,WIS,yes,x,-0.0037870873732203407
13,2006,808704.1438028509,eez,Northern Mariana Islands and Guam,NGM,yes,NA,-0.010761078624786678
14,2006,686752.1339348715,eez,Taiwan,TWN,NA,NA,-0.03633747896910584
15,2006,2909662.335239553,eez,Philippines,PHL,NA,NA,-0.06836528787042069
16,2006,38332421.27576898,eez,Australia,AUS,NA,NA,0.007339732447536435
17,2006,4322274.853063515,eez,Papua New Guinea,PNG,NA,NA,-0.00462544435976276
18,2006,1956772.9292926425,eez,Fiji,FJI,NA,NA,0.014661370485470414
19,2006,1068259.0074560663,eez,Tuvalu,TUV,NA,NA,-0.0011033047876728727
20,2006,1120318.9699387318,eez,South Korea,KOR,NA,NA,-0.03295167697711585
21,2006,1101922.874900161,eez,North Korea,PRK,NA,NA,-0.014704547163962862
24,2006,90576.6041368567,eez,Cambodia,KHM,NA,NA,-0.03624159105103114
25,2006,693486.7209861215,eez,Thailand,THA,NA,NA,-0.04721058149438191
26,2006,1482222.8870619347,eez,Andaman and Nicobar,ANI,yes,NA,-0.027951426221418944
28,2006,344547.12034074817,eez,Comoro Islands,COM,NA,NA,-0.01952075845585834
29,2006,96351.63396738052,eez,Mayotte,MYT,NA,NA,-0.03096782160935589
30,2006,93719.65282500543,eez,Glorioso Islands,GIS,yes,x,-0.031091889484791902
31,2006,5034816.609277988,eez,Seychelles,SYC,NA,NA,0.013545304697015254
32,2006,488258.2356090317,eez,Reunion,REU,NA,NA,-0.017106947971647725
33,2006,147120.28981161708,eez,Juan de Nova Island,JDN,yes,x,-0.024816323580074316
34,2006,255425.66551417302,eez,Bassas da India,BDA,yes,x,-0.026624244565432217
35,2006,294334.7146328598,eez,Ile Europa,ILE,yes,x,-0.02902679881590242
36,2006,526051.6322297273,eez,Ile Tromelin,ILT,yes,x,0.02378249157000251
37,2006,3071731.270646408,eez,Mauritius,MUS,NA,NA,0.015428323164693052
38,2006,2074577.507071188,eez,British Indian Ocean Territory,IOT,NA,x,0.09172208815782275
39,2006,2328172.1440130183,eez,Maldives,MDV,NA,NA,0.022921529602421747
40,2006,1678952.5569473384,eez,Sri Lanka,LKA,NA,NA,-0.018970692784140368
41,2006,1547577.9315953236,eez,Mozambique,MOZ,NA,NA,-0.010861502193367147
42,2006,3443038.8141605523,eez,Madagascar,MDG,NA,NA,-0.03299973129599079
43,2006,448495.87548678386,eez,Kenya,KEN,NA,NA,-0.015427678275328257
44,2006,3268820.9471225524,eez,Somalia,SOM,NA,NA,-0.005315315528359832
45,2006,110650.09343921435,eez,Eritrea,ERI,NA,NA,-0.01390758470261381
46,2006,34179.97888978738,eez,Djibouti,DJI,NA,NA,0.012277174625536456
47,2006,2272252.189603482,eez,Yemen,YEM,NA,NA,3.107239713446228e-4
48,2006,2702220.152566942,eez,Oman,OMN,NA,NA,-0.018274483075725222
49,2006,37520.877191657586,eez,Sudan,SDN,NA,NA,-0.03885060134318859
50,2006,307371.610406853,eez,Saudi Arabia,SAU,NA,NA,-0.013915559719222117
51,2006,69860.26868648881,eez,Kuwait,KWT,NA,NA,-8.153390767469673e-4
52,2006,54347.531909559664,eez,Bahrain,BHR,NA,NA,-0.0035172058888429335
53,2006,1288292.24117827,eez,Pakistan,PAK,NA,NA,-0.004063333867359758
54,2006,136712.2944438208,eez,United Arab Emirates,ARE,NA,NA,-0.024476624030412654
55,2006,4794711.9941482665,eez,Azores,AZO,yes,NA,0.004659156518659861
56,2006,4088342.958323916,eez,Cape Verde,CPV,NA,NA,-0.04582137625218884
57,2006,2132748.689102637,eez,Madeira,MDR,yes,NA,0.03953386993849692
58,2006,2338461.791538901,eez,Canary Islands,CNY,yes,NA,0.003864520409984039
59,2006,77739.57948122834,eez,Belgium,BEL,NA,NA,-0.020868166504367167
61,2006,580207.7314322934,eez,Tunisia,TUN,NA,NA,-0.005299365891135336
62,2006,2132537.588046733,eez,Morocco,MAR,NA,NA,0.002259683115857042
63,2006,2702175.5729726437,eez,Western Sahara,ESH,NA,NA,-0.05367792938876106
64,2006,1476205.363959603,eez,Mauritania,MRT,NA,NA,-0.03511558499812439
65,2006,303742.6158002873,eez,Gambia,GMB,NA,NA,-0.034274889563759875
66,2006,926397.0206331282,eez,Senegal,SEN,NA,NA,-0.026544315322185444
67,2006,1311149.2399630577,eez,Libya,LBY,NA,NA,-0.010839254360905838
68,2006,304465.1695289646,eez,Malta,MLT,NA,NA,-0.01581513409054347
69,2006,549464.1752561112,eez,Latvia,LVA,NA,NA,-0.007619979405222301
70,2006,459584.7084451207,eez,Estonia,EST,NA,NA,-0.017829479470869464
71,2006,305885.59876612783,eez,Bulgaria,BGR,NA,NA,-0.014563431737984129
72,2006,301112.5721845939,eez,Romania,ROU,NA,NA,-0.047549599110809276
73,2006,112039029.38163567,eez,Russia,RUS,NA,NA,-0.010214297393105353
74,2006,112298.69335988245,eez,Georgia,GEO,NA,NA,-0.03781349061632121
75,2006,790093.289523917,eez,Ukraine,UKR,NA,NA,-0.04830708092262164
76,2006,841264.7173843958,eez,Turkey,TUR,NA,NA,-0.023438340293034973
77,2006,41324.3643849773,eez,Syria,SYR,NA,NA,0.0170394720598849
78,2006,66995.27596156597,eez,Lebanon,LBN,NA,NA,-0.012017625064844294
79,2006,95149.01359392198,eez,Israel,ISR,NA,NA,-0.012315824320004056
80,2006,2259713.9927808684,eez,Greece,GRC,NA,NA,0.005610666791076249
81,2006,471920.73887223424,eez,Cyprus,CYP,NA,NA,0.0071492214673554225
82,2006,NA,eez,Albania,ALB,NA,NA,NA
84,2006,453362.0902369067,eez,Algeria,DZA,NA,NA,-0.00436970520444917
85,2006,798514.748637525,eez,Ascension,ASC,NA,x,-0.013545598760260614
86,2006,1817056.363595718,eez,Saint Helena,SHN,NA,NA,-0.002854297708885817
88,2006,6045234.389279926,eez,Tristan da Cunha,TAA,yes,x,-0.006695145361540448
89,2006,7740282.970702766,eez,South Georgia and the South Sandwich Islands,SGS,NA,x,-0.002985616504158254
90,2006,2769466.8161501368,eez,Prince Edward Islands,PEI,yes,x,-0.0016952235076578364
91,2006,3517392.903086613,eez,Crozet Islands,CIS,yes,x,-0.0041326208503993525
92,2006,3424197.8513457645,eez,Amsterdam Island and Saint Paul Island,ASP,yes,x,-0.0071587652346747745
93,2006,7307591.453901511,eez,Kerguelen Islands,KIS,yes,x,-0.006512142012672335
94,2006,3109714.3280253606,eez,Heard and McDonald Islands,HMD,NA,x,-5.937023806813343e-4
95,2006,8443303.46683504,eez,Falkland Islands,FLK,NA,NA,-0.009704701885772651
96,2006,423159.85796361126,eez,Sierra Leone,SLE,NA,NA,-0.02501920918735031
97,2006,690346.3059958654,eez,Liberia,LBR,NA,NA,-0.03843929549577923
98,2006,99300.70438050453,eez,Togo,TGO,NA,NA,-0.04709032701796656
99,2006,132973.0882868842,eez,Benin,BEN,NA,NA,-0.03935146181497349
100,2006,147032.77183792306,eez,Republique du Congo,COG,NA,NA,-0.011405882320827485
101,2006,8730521.953444986,eez,Namibia,NAM,NA,NA,4.975797186094761e-4
102,2006,11399059.226641636,eez,South Africa,ZAF,NA,NA,0.005701744254687626
103,2006,461927.2493602546,eez,Sao Tome and Principe,STP,NA,NA,-0.017622097693314718
104,2006,1513536.3185525478,eez,Equatorial Guinea,GNQ,NA,NA,-0.01588171900749678
105,2006,1776892.9459859033,eez,Bouvet Island,BVT,NA,x,-8.503780639248447e-4
106,2006,836473.5050530119,eez,Ghana,GHA,NA,NA,-0.0382347998828969
107,2006,1855677.2716301216,eez,Clipperton Island,CLP,yes,x,0.03405159356581594
108,2006,2296000.6536362693,eez,Bermuda,BMU,NA,NA,0.036709326975585765
110,2006,1452200.2836413905,eez,Bahamas,BHS,NA,NA,0.014915780144243777
111,2006,148070.09908531414,eez,Turks and Caicos Islands,TCA,NA,NA,0.0036860839459601003
112,2006,532566.8786289988,eez,Cuba,CUB,NA,NA,0.019316230401605856
113,2006,98043.23225103543,eez,Cayman Islands,CYM,NA,NA,0.008287962868058975
114,2006,131245.06891966696,eez,Haiti,HTI,NA,NA,0.023086645726327685
115,2006,282601.6016698163,eez,Dominican Republic,DOM,NA,NA,0.01350388234692215
116,2006,176422.4083063033,eez,Puerto Rico and Virgin Islands of the United States,PRV,yes,NA,-0.016421321179430255
117,2006,42106.40582579741,eez,British Virgin Islands,VGB,NA,NA,-0.0024982785881189637
118,2006,73116.16676889727,eez,Anguilla,AIA,NA,NA,-0.021588138004120735
119,2006,12181.232557998912,eez,Saint Kitts and Nevis,KNA,NA,NA,-0.023371758468949833
120,2006,85791.2457951789,eez,Antigua and Barbuda,ATG,NA,NA,-0.024268680874513938
121,2006,13594.86964194103,eez,Montserrat,MSR,NA,NA,-0.04738146417722197
122,2006,16069.316719114207,eez,Saint Lucia,LCA,NA,NA,0.014685162419378624
123,2006,12862.440320755899,eez,Dominica,DMA,NA,NA,-0.0015751246108468616
124,2006,216017.63665300005,eez,Barbados,BRB,NA,NA,-0.008330313818844092
125,2006,80802.1960450671,eez,Grenada,GRD,NA,NA,0.02011054766340424
126,2006,166672.05191093756,eez,Trinidad and Tobago,TTO,NA,NA,0.01792018137250712
127,2006,53983.26959690917,eez,Saint Vincent and the Grenadines,VCT,NA,NA,0.016659436551598357
129,2006,1193335.663877251,eez,Panama,PAN,NA,NA,4.599632950404625e-5
130,2006,4215957.592029734,eez,Costa Rica,CRI,NA,NA,0.012691528673424985
131,2006,403874.8492806415,eez,Nicaragua,NIC,NA,NA,-1.0302885083855802e-4
132,2006,3258369.6282319846,eez,Colombia,COL,NA,NA,0.01183540069422634
133,2006,332410.4415319511,eez,Honduras,HND,NA,NA,0.011265864510105845
134,2006,624549.5199285166,eez,El Salvador,SLV,NA,NA,-0.017277930423631925
135,2006,13817901.81033469,eez,Mexico,MEX,NA,NA,0.009836915192429534
136,2006,633159.2255393108,eez,Guatemala,GTM,NA,NA,-0.01302124683491858
137,2006,12875885.386725357,eez,Ecuador,ECU,NA,NA,-0.002677150166335493
138,2006,11738991.396706223,eez,Peru,PER,NA,NA,-0.017544924761111073
139,2006,1107282.9920295354,eez,Venezuela,VEN,NA,NA,0.0204314586936303
140,2006,122938.5784695307,eez,Guadeloupe and Martinique,GMF,yes,NA,-0.009588658382153333
141,2006,2028833.3111559101,eez,Faeroe Islands,FRO,NA,NA,-0.0167368023618555
143,2006,5882462.241086856,eez,Iceland,ISL,NA,NA,-0.01987623146108932
144,2006,1076891.891761384,eez,Jan Mayen,SJM,yes,x,0.0011738568284563498
145,2006,16552774.060182126,eez,Greenland,GRL,NA,NA,-0.011946382060375491
146,2006,714428.6721193707,eez,Pitcairn,PCN,NA,NA,-0.021844158314301695
147,2006,5681008.567469222,eez,French Polynesia,PYF,NA,NA,-0.003833190562994567
148,2006,4196738.539907824,eez,Line Group,LIG,yes,NA,0.053655216188663604
149,2006,1102769.9459125907,eez,Jarvis Island,JIS,yes,x,0.09669636749858959
150,2006,940404.1048063812,eez,Palmyra Atoll,PAT,yes,x,0.020052790024706627
151,2006,400151.3405232774,eez,American Samoa,ASM,NA,NA,-0.03696984263553508
152,2006,127059.65400440656,eez,Samoa,WSM,NA,NA,-0.05915649147220538
153,2006,1993170.0576937555,eez,Cook Islands,COK,NA,NA,-0.011420691491111563
154,2006,307138.6443293921,eez,Niue,NIU,NA,NA,0.020971855884911465
155,2006,851819.6358328649,eez,Tonga,TON,NA,NA,0.0251166279389161
156,2006,404997.1201274034,eez,Tokelau,TKL,NA,NA,-9.661283512908538e-4
157,2006,1476595.7338477182,eez,Phoenix Group,PHG,yes,NA,0.11236710958039164
158,2006,1376551.6102780206,eez,Howland Island and Baker Island,HIS,yes,x,0.12112065066867132
159,2006,676978.6157725666,eez,Johnston Atoll,JAT,yes,x,-0.008641943136801049
161,2006,329513.0246156138,eez,Wallis and Futuna,WLF,NA,NA,-0.024533252631948842
162,2006,37234112.86335533,eez,New Zealand,NZL,NA,NA,-0.004766437443281576
163,2006,57678481.05849303,eez,United States,USA,NA,NA,-0.014692735850840761
164,2006,105048.83301165399,eez,Belize,BLZ,NA,NA,0.006227875019805265
166,2006,368766.01047215314,eez,Jamaica,JAM,NA,NA,0.01890165043592204
167,2006,347589.2043799448,eez,Guyana,GUY,NA,NA,0.018105363825536985
168,2006,455990.65206172864,eez,Suriname,SUR,NA,NA,0.017695812643223962
169,2006,342821.7811678991,eez,French Guiana,GUF,NA,NA,-0.0073086044689242916
171,2006,9988280.966036242,eez,Brazil,BRA,NA,NA,-0.02284543913200065
172,2006,24736603.850936834,eez,Argentina,ARG,NA,NA,-0.00830142911783404
173,2006,3824638.47762791,eez,Uruguay,URY,NA,NA,-0.011038184904821932
174,2006,1165960.9764008229,eez,Finland,FIN,NA,NA,-0.02156989653490194
175,2006,966920.517308211,eez,Denmark,DNK,NA,NA,-0.02816254721258734
176,2006,816085.1352997535,eez,Germany,DEU,NA,NA,-0.025231467616279313
177,2006,847043.9281663969,eez,Netherlands,NLD,NA,NA,-0.023206523263347958
178,2006,561410.3447171564,eez,Poland,POL,NA,NA,0.018019835409745853
179,2006,2198528.3128308263,eez,France,FRA,NA,NA,-0.0019285653889935899
180,2006,5561269.982431868,eez,United Kingdom,GBR,NA,NA,-0.017160915753115506
181,2006,2510387.078713273,eez,Ireland,IRL,NA,NA,-0.013652587240066317
182,2006,2352543.9590883595,eez,Spain,ESP,NA,NA,-0.007302198424939113
183,2006,1820388.4890498675,eez,Portugal,PRT,NA,NA,0.028637906105640685
184,2006,2443975.28605656,eez,Italy,ITA,NA,NA,-0.010252970334504915
186,2006,52077.433931960455,eez,Montenegro,MNE,NA,NA,-0.026583309212998247
187,2006,232196.49804607814,eez,Croatia,HRV,NA,NA,-0.003981635933157668
188,2006,NA,eez,Slovenia,SVN,NA,NA,NA
189,2006,146786.9992160697,eez,Lithuania,LTU,NA,NA,0.019903276116208617
190,2006,175732.72409429928,eez,Qatar,QAT,NA,NA,-0.020357581007632086
191,2006,812472.622206733,eez,Iran,IRN,NA,NA,-0.0034452496334195963
192,2006,NA,eez,Iraq,IRQ,NA,NA,NA
193,2006,672862.6066424183,eez,Guinea Bissau,GNB,NA,NA,-0.03466120364554283
194,2006,698973.8316323162,eez,Guinea,GIN,NA,NA,-0.03307096728267431
195,2006,769985.2905620006,eez,Ivory Coast,CIV,NA,NA,-0.03060088131109343
196,2006,624096.9182612867,eez,Nigeria,NGA,NA,NA,-0.022841881816137312
197,2006,NA,eez,Cameroon,CMR,NA,NA,NA
198,2006,1134613.5523965096,eez,Gabon,GAB,NA,NA,-0.015077159841295188
199,2006,51474.99411321287,eez,Democratic Republic of the Congo,COD,NA,NA,-0.02580907030364555
200,2006,4011518.2592119905,eez,Angola,AGO,NA,NA,-0.004494154367626866
202,2006,563096.2579547488,eez,Tanzania,TZA,NA,NA,-0.026737205036071472
203,2006,4609382.128115153,eez,India,IND,NA,NA,3.38219802788071e-4
204,2006,331875.81694564456,eez,Bangladesh,BGD,NA,NA,-0.044980520383263604
205,2006,1710873.1343446735,eez,Myanmar,MMR,NA,NA,-0.04414853443584165
206,2006,1299576.8956238884,eez,Malaysia,MYS,NA,NA,-0.06980393985059781
207,2006,2700698.1222058395,eez,Vietnam,VNM,NA,NA,-0.03796636464492656
209,2006,1714095.5859368225,eez,China,CHN,NA,NA,-0.055368037224465025
210,2006,14247500.688330062,eez,Japan,JPN,NA,NA,0.005066167813187282
212,2006,2590417.533023479,eez,Kiribati,KIR,NA,NA,0.11500921924126864
213,2006,98981595.79638514,eez-ccamlr,Antarctica,ATA,NA,NA,-6.668205910205794e-4
214,2006,759951.683280492,eez,Egypt,EGY,NA,NA,-0.003296918734956701
215,2006,NA,eez,Jordan,JOR,NA,NA,NA
216,2006,16161714.019895425,eez,Indonesia,IDN,NA,NA,-0.024692229772147016
218,2006,91620284.52400798,eez,Canada,CAN,NA,NA,-0.006611037432544799
219,2006,362417.8571092835,eez,Saint Pierre and Miquelon,SPM,NA,NA,-0.029688007767234584
222,2006,2186134.6802139785,eez,Sweden,SWE,NA,NA,-0.0113946639332822
223,2006,10457278.614891259,eez,Norway,NOR,NA,NA,-0.007819753949312995
224,2006,16645307.793961521,eez,Chile,CHL,NA,NA,-0.010931713002902155
228,2006,145374.47885502188,eez,Guernsey,GGY,NA,NA,-5.415142337375743e-4
231,2006,290742.33772309544,eez,East Timor,TLS,NA,NA,-0.015444281526125233
232,2006,NA,eez,Bosnia and Herzegovina,BIH,NA,NA,NA
244,2006,42952.00843903246,eez,Curacao,CUW,NA,NA,0.05891696537584069
245,2006,48139.19617851917,eez,Bonaire,BON,yes,NA,0.047100248488272954
247,2006,103491.36052650755,eez,Brunei,BRN,NA,NA,-0.05937420702557956
248,2006,5879.382939669962,eez,Saba,SAB,yes,NA,-0.02811020805266756
250,2006,32286.852485576514,eez,Aruba,ABW,NA,NA,0.047192919530191696
255,2006,8561599.125090064,NA,NA,DIS,yes,NA,-0.027998445632586348
260,2006,1080186.4352943075,fao,Arctic Sea,NA,NA,NA,-0.02309492883652435
261,2006,23866626.538613163,fao,"Atlantic, Northwest",NA,NA,NA,-0.02047696862219391
262,2006,31285370.84846593,fao,"Atlantic, Northeast",NA,NA,NA,-0.0158681904884849
263,2006,12798273.688005043,fao,"Atlantic, Western-Central",NA,NA,NA,0.015858637213812077
264,2006,25268517.06813967,fao,"Atlantic, Eastern Central",NA,NA,NA,-0.012194424466183813
266,2006,53789218.092065826,fao,"Atlantic, Southwest",NA,NA,NA,-0.0016756363175749142
267,2006,71910485.66380905,fao,"Atlantic, Southeast",NA,NA,NA,0.0016633500252785924
269,2006,61481153.96882629,fao,"Indian Ocean, Western",NA,NA,NA,0.017581153206385557
270,2006,78285851.59642786,fao,"Indian Ocean, Eastern",NA,NA,NA,0.005046169235373062
272,2006,45750161.99485532,fao,"Pacific, Northwest",NA,NA,NA,-0.0028629078355301148
273,2006,23712070.872312423,fao,"Pacific, Northeast",NA,NA,NA,-0.008098152122751882
274,2006,7858555.77563975,fao,"Pacific, Western Central",NA,NA,NA,0.006971697721017013
275,2006,90095043.64971018,fao,"Pacific, Eastern Central",NA,NA,NA,0.010643997758730721
276,2006,74198502.14165628,fao,"Pacific, Southwest",NA,NA,NA,-0.0027743265517873013
277,2006,88602028.69170684,fao,"Pacific, Southeast",NA,NA,NA,0.002502110642655792
301,2006,NA,NA,NA,NA,NA,NA,NA
302,2006,NA,NA,NA,NA,NA,NA,NA
303,2006,NA,NA,NA,NA,NA,NA,NA
304,2006,NA,NA,NA,NA,NA,NA,NA
305,2006,NA,NA,NA,NA,NA,NA,NA
306,2006,NA,NA,NA,NA,NA,NA,NA
307,2006,NA,NA,NA,NA,NA,NA,NA
308,2006,NA,NA,NA,NA,NA,NA,NA
309,2006,NA,NA,NA,NA,NA,NA,NA
310,2006,NA,NA,NA,NA,NA,NA,NA
311,2006,NA,NA,NA,NA,NA,NA,NA
312,2006,NA,NA,NA,NA,NA,NA,NA
313,2006,NA,NA,NA,NA,NA,NA,NA
314,2006,NA,NA,NA,NA,NA,NA,NA
315,2006,NA,NA,NA,NA,NA,NA,NA
316,2006,NA,NA,NA,NA,NA,NA,NA
317,2006,NA,NA,NA,NA,NA,NA,NA
320,2006,NA,NA,NA,NA,NA,NA,NA
321,2006,NA,NA,NA,NA,NA,NA,NA
322,2006,NA,NA,NA,NA,NA,NA,NA
323,2006,NA,NA,NA,NA,NA,NA,NA
324,2006,NA,NA,NA,NA,NA,NA,NA
325,2006,NA,NA,NA,NA,NA,NA,NA
326,2006,NA,NA,NA,NA,NA,NA,NA
327,2006,NA,NA,NA,NA,NA,NA,NA
328,2006,NA,NA,NA,NA,NA,NA,NA
330,2006,NA,NA,NA,NA,NA,NA,NA
